"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
53547,"Game Start by TTL - leaving ready screen"
53547,"HOLD ... 4 secs ( for scanning )"
53547,"TR 1"
53547,"starting game"
57555,"HOLD ... 7 secs - variable presentation duration, ROUND 1"
57555,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 4, ROUND 1"
58275,"KEYPRESS: 1, OPTION: 1, ROUND 1"
58276,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 1"
58276,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
60277,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
60277,"SHOW: Results - reward: 4, CHOICE: gamble"
61278,"CLEAR SCREEN , ROUND 1"
61283,"HOLD ... 3 secs - variable inter-trial delay, ROUND 2"
61283,"SHOW: inter-trial interval"
62760,"KEYPRESS: 2, DISABLED"
64284,"HOLD ... 7 secs - variable presentation duration, ROUND 2"
64284,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 6, ROUND 2"
67803,"KEYPRESS: 2, OPTION: 2, ROUND 2"
67804,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 2"
67804,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
69805,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
69805,"SHOW: Results - reward: 2, CHOICE: sure bet"
70806,"SHOW: RATING SELECTION, initial value: 0, ROUND 2"
74784,"HOLD ... 0 secs - variable inter-trial delay, ROUND 2"
74784,"SUBMIT rating value: 0, key: 3, ROUND 2"
74786,"HOLD ... 2 secs - variable inter-trial delay, ROUND 3"
74786,"SHOW: inter-trial interval"
76789,"HOLD ... 6 secs - variable presentation duration, ROUND 3"
76789,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 6 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 1, ROUND 3"
78943,"KEYPRESS: 1, OPTION: 1, ROUND 3"
78944,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 3"
78944,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
80945,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
80945,"SHOW: Results - reward: 6, CHOICE: sure bet"
81946,"SHOW: RATING SELECTION, initial value: 0, ROUND 3"
84800," SLIDER decreased, value: -1, key: 1, ROUND 3"
90960," SLIDER increased, value: 0, key: 2, ROUND 3"
93480," SLIDER increased, value: 1, key: 2, ROUND 3"
101024,"HOLD ... 0 secs - variable inter-trial delay, ROUND 3"
101024,"SUBMIT rating value: 1, key: 3, ROUND 3"
101026,"HOLD ... 3 secs - variable inter-trial delay, ROUND 4"
101026,"SHOW: inter-trial interval"
104026,"HOLD ... 1 secs - variable presentation duration, ROUND 4"
104026,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 2 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 6, ROUND 4"
105027,"ANSWER TIMEOUT REACHED, TOO LATE"
105027,"SHOW: LATE SCREEN"
105028,"HOLD ... 1 secs"
106029,"SHOW: RATING SELECTION, initial value: 0, ROUND 4"
112495," SLIDER decreased, value: -1, key: 1, ROUND 4"
116028,"HOLD ... 0 secs - variable inter-trial delay, ROUND 4"
116028,"SUBMIT rating value: -1, key: 3, ROUND 4"
116030,"HOLD ... 2 secs - variable inter-trial delay, ROUND 5"
116030,"SHOW: inter-trial interval"
118030,"HOLD ... 11 secs - variable presentation duration, ROUND 5"
118030,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 0, ROUND 5"
118331,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 5"
118331,"HOLD ... 2 secs - fixed choice duration, ROUND 5"
118331,"KEYPRESS: 1, OPTION: 1, ROUND 5"
120332,"HOLD ... 1 secs - fixed outcome duration, ROUND 5"
120332,"SHOW: Results - reward: 5, CHOICE: gamble"
121334,"CLEAR SCREEN , ROUND 5"
121339,"HOLD ... 4 secs - variable inter-trial delay, ROUND 6"
121339,"SHOW: inter-trial interval"
125341,"HOLD ... 5 secs - variable presentation duration, ROUND 6"
125341,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 6, ROUND 6"
128687,"KEYPRESS: 2, OPTION: 2, ROUND 6"
128688,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 6"
128688,"HOLD ... 2 secs - fixed choice duration, ROUND 6"
130689,"HOLD ... 1 secs - fixed outcome duration, ROUND 6"
130689,"SHOW: Results - reward: 3, CHOICE: sure bet"
131690,"SHOW: RATING SELECTION, initial value: 0, ROUND 6"
134580," SLIDER decreased, value: -1, key: 1, ROUND 6"
136403,"HOLD ... 0 secs - variable inter-trial delay, ROUND 6"
136403,"SUBMIT rating value: -1, key: 3, ROUND 6"
136405,"HOLD ... 1 secs - variable inter-trial delay, ROUND 7"
136405,"SHOW: inter-trial interval"
137406,"HOLD ... 4 secs - variable presentation duration, ROUND 7"
137406,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 3, ROUND 7"
140936,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 7"
140936,"HOLD ... 2 secs - fixed choice duration, ROUND 7"
140936,"KEYPRESS: 1, OPTION: 1, ROUND 7"
142938,"HOLD ... 1 secs - fixed outcome duration, ROUND 7"
142938,"SHOW: Results - reward: 1, CHOICE: gamble"
143939,"CLEAR SCREEN , ROUND 7"
143944,"HOLD ... 3 secs - variable inter-trial delay, ROUND 8"
143944,"SHOW: inter-trial interval"
145312,"KEYPRESS: 3, DISABLED"
146946,"HOLD ... 4 secs - variable presentation duration, ROUND 8"
146946,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 1 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 1, ROUND 8"
148888,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 8"
148888,"HOLD ... 2 secs - fixed choice duration, ROUND 8"
148888,"KEYPRESS: 1, OPTION: 1, ROUND 8"
150890,"HOLD ... 1 secs - fixed outcome duration, ROUND 8"
150890,"SHOW: Results - reward: 6, CHOICE: gamble"
151891,"CLEAR SCREEN , ROUND 8"
151897,"HOLD ... 3 secs - variable inter-trial delay, ROUND 9"
151897,"SHOW: inter-trial interval"
154897,"HOLD ... 5 secs - variable presentation duration, ROUND 9"
154897,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 1, ROUND 9"
157383,"KEYPRESS: 2, OPTION: 2, ROUND 9"
157384,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 9"
157384,"HOLD ... 2 secs - fixed choice duration, ROUND 9"
159386,"HOLD ... 1 secs - fixed outcome duration, ROUND 9"
159386,"SHOW: Results - reward: 1, CHOICE: gamble"
160387,"CLEAR SCREEN , ROUND 9"
160393,"HOLD ... 1 secs - variable inter-trial delay, ROUND 10"
160393,"SHOW: inter-trial interval"
161394,"HOLD ... 5 secs - variable presentation duration, ROUND 10"
161394,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 0, ROUND 10"
163324,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 10"
163324,"HOLD ... 2 secs - fixed choice duration, ROUND 10"
163324,"KEYPRESS: 1, OPTION: 1, ROUND 10"
165326,"HOLD ... 1 secs - fixed outcome duration, ROUND 10"
165326,"SHOW: Results - reward: 4, CHOICE: sure bet"
166326,"SHOW: RATING SELECTION, initial value: 0, ROUND 10"
170552," SLIDER decreased, value: -1, key: 1, ROUND 10"
171012," SLIDER decreased, value: -2, key: 1, ROUND 10"
171852,"HOLD ... 0 secs - variable inter-trial delay, ROUND 10"
171852,"SUBMIT rating value: -2, key: 3, ROUND 10"
171853,"HOLD ... 2 secs - variable inter-trial delay, ROUND 11"
171853,"SHOW: inter-trial interval"
173854,"HOLD ... 4 secs - variable presentation duration, ROUND 11"
173854,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 6, ROUND 11"
175975,"KEYPRESS: 1, OPTION: 1, ROUND 11"
175976,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 11"
175976,"HOLD ... 2 secs - fixed choice duration, ROUND 11"
177979,"HOLD ... 1 secs - fixed outcome duration, ROUND 11"
177979,"SHOW: Results - reward: 5, CHOICE: gamble"
178980,"CLEAR SCREEN , ROUND 11"
178985,"HOLD ... 4 secs - variable inter-trial delay, ROUND 12"
178985,"SHOW: inter-trial interval"
181159,"KEYPRESS: 3, DISABLED"
182986,"HOLD ... 5 secs - variable presentation duration, ROUND 12"
182986,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 3, ROUND 12"
186720,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 12"
186720,"HOLD ... 2 secs - fixed choice duration, ROUND 12"
186720,"KEYPRESS: 1, OPTION: 1, ROUND 12"
188722,"HOLD ... 1 secs - fixed outcome duration, ROUND 12"
188722,"SHOW: Results - reward: 3, CHOICE: gamble"
189722,"CLEAR SCREEN , ROUND 12"
189728,"HOLD ... 4 secs - variable inter-trial delay, ROUND 13"
189728,"SHOW: inter-trial interval"
192008,"KEYPRESS: 3, DISABLED"
193729,"HOLD ... 3 secs - variable presentation duration, ROUND 13"
193729,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 1, ROUND 13"
194964,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 13"
194964,"HOLD ... 2 secs - fixed choice duration, ROUND 13"
194964,"KEYPRESS: 1, OPTION: 1, ROUND 13"
196966,"HOLD ... 1 secs - fixed outcome duration, ROUND 13"
196966,"SHOW: Results - reward: 1, CHOICE: gamble"
197966,"CLEAR SCREEN , ROUND 13"
197972,"HOLD ... 5 secs - variable inter-trial delay, ROUND 14"
197972,"SHOW: inter-trial interval"
201316,"KEYPRESS: 3, DISABLED"
202973,"HOLD ... 8 secs - variable presentation duration, ROUND 14"
202973,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 1, ROUND 14"
206052,"KEYPRESS: 3 (IGNORED) "
209908,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 14"
209908,"HOLD ... 2 secs - fixed choice duration, ROUND 14"
209908,"KEYPRESS: 2, OPTION: 2, ROUND 14"
