"Time_ms","Description"
106745,"HOLD ... 5 secs - variable inter-trial delay, ROUND 13"
106745,"SHOW: inter-trial interval"
111747,"HOLD ... 5 secs - variable presentation duration, ROUND 13"
111747,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 6, ROUND 13"
113836,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 13"
113836,"HOLD ... 2 secs - fixed choice duration, ROUND 13"
113836,"KEYPRESS: 1, OPTION: 1, ROUND 13"
115839,"HOLD ... 1 secs - fixed outcome duration, ROUND 13"
115839,"SHOW: Results - reward: 4, CHOICE: sure bet"
116841,"SHOW: RATING SELECTION, initial value: 0, ROUND 13"
120473,"HOLD ... 0 secs - variable inter-trial delay, ROUND 13"
120473,"SUBMIT rating value: 4, key: 3, ROUND 13"
120475,"HOLD ... 3 secs - variable inter-trial delay, ROUND 14"
120475,"SHOW: inter-trial interval"
123476,"HOLD ... 10 secs - variable presentation duration, ROUND 14"
123476,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 0, ROUND 14"
124971,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 14"
124971,"HOLD ... 2 secs - fixed choice duration, ROUND 14"
124971,"KEYPRESS: 1, OPTION: 1, ROUND 14"
126971,"HOLD ... 1 secs - fixed outcome duration, ROUND 14"
126971,"SHOW: Results - reward: 5, CHOICE: sure bet"
127973,"CLEAR SCREEN , ROUND 14"
127978,"HOLD ... 5 secs - variable inter-trial delay, ROUND 15"
127978,"SHOW: inter-trial interval"
132978,"HOLD ... 2 secs - variable presentation duration, ROUND 15"
132978,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 0, ROUND 15"
134680,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 15"
134680,"HOLD ... 2 secs - fixed choice duration, ROUND 15"
134680,"KEYPRESS: 1, OPTION: 1, ROUND 15"
136681,"HOLD ... 1 secs - fixed outcome duration, ROUND 15"
136681,"SHOW: Results - reward: 4, CHOICE: sure bet"
137682,"SHOW: RATING SELECTION, initial value: 0, ROUND 15"
141419,"HOLD ... 0 secs - variable inter-trial delay, ROUND 15"
141419,"SUBMIT rating value: 3, key: 3, ROUND 15"
141421,"HOLD ... 2 secs - variable inter-trial delay, ROUND 16"
141421,"SHOW: inter-trial interval"
143422,"HOLD ... 9 secs - variable presentation duration, ROUND 16"
143422,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 1 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 1, ROUND 16"
145411,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 16"
145411,"HOLD ... 2 secs - fixed choice duration, ROUND 16"
145411,"KEYPRESS: 1, OPTION: 1, ROUND 16"
147413,"HOLD ... 1 secs - fixed outcome duration, ROUND 16"
147413,"SHOW: Results - reward: 2, CHOICE: gamble"
148413,"CLEAR SCREEN , ROUND 16"
148420,"HOLD ... 2 secs - variable inter-trial delay, ROUND 17"
148420,"SHOW: inter-trial interval"
150421,"HOLD ... 11 secs - variable presentation duration, ROUND 17"
150421,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 4, ROUND 17"
152362,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 17"
152362,"HOLD ... 2 secs - fixed choice duration, ROUND 17"
152362,"KEYPRESS: 2, OPTION: 2, ROUND 17"
154363,"HOLD ... 1 secs - fixed outcome duration, ROUND 17"
154363,"SHOW: Results - reward: 4, CHOICE: gamble"
155364,"CLEAR SCREEN , ROUND 17"
155370,"HOLD ... 4 secs - variable inter-trial delay, ROUND 18"
155370,"SHOW: inter-trial interval"
159370,"HOLD ... 3 secs - variable presentation duration, ROUND 18"
159370,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 2, ROUND 18"
161261,"KEYPRESS: 2, OPTION: 2, ROUND 18"
161262,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 18"
161262,"HOLD ... 2 secs - fixed choice duration, ROUND 18"
163263,"HOLD ... 1 secs - fixed outcome duration, ROUND 18"
163263,"SHOW: Results - reward: 6, CHOICE: sure bet"
164264,"SHOW: RATING SELECTION, initial value: 0, ROUND 18"
168004,"HOLD ... 0 secs - variable inter-trial delay, ROUND 18"
168004,"SUBMIT rating value: 3, key: 3, ROUND 18"
168006,"HOLD ... 3 secs - variable inter-trial delay, ROUND 19"
168006,"SHOW: inter-trial interval"
171006,"HOLD ... 3 secs - variable presentation duration, ROUND 19"
171006,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 1 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 4, ROUND 19"
173658,"KEYPRESS: 1, OPTION: 1, ROUND 19"
173659,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 19"
173659,"HOLD ... 2 secs - fixed choice duration, ROUND 19"
175660,"HOLD ... 1 secs - fixed outcome duration, ROUND 19"
175660,"SHOW: Results - reward: 4, CHOICE: gamble"
176661,"SHOW: RATING SELECTION, initial value: 0, ROUND 19"
184043,"HOLD ... 0 secs - variable inter-trial delay, ROUND 19"
184043,"SUBMIT rating value: 4, key: 3, ROUND 19"
184044,"HOLD ... 1 secs - variable inter-trial delay, ROUND 20"
184044,"SHOW: inter-trial interval"
185046,"HOLD ... 12 secs - variable presentation duration, ROUND 20"
185046,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 5, ROUND 20"
186703,"KEYPRESS: 1, OPTION: 1, ROUND 20"
186704,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 20"
186704,"HOLD ... 2 secs - fixed choice duration, ROUND 20"
188705,"HOLD ... 1 secs - fixed outcome duration, ROUND 20"
188705,"SHOW: Results - reward: 6, CHOICE: gamble"
189706,"CLEAR SCREEN , ROUND 20"
189712,"HOLD ... 1 secs - variable inter-trial delay, ROUND 21"
189712,"SHOW: inter-trial interval"
190713,"HOLD ... 4 secs - variable presentation duration, ROUND 21"
190713,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 3, ROUND 21"
192895,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 21"
192895,"HOLD ... 2 secs - fixed choice duration, ROUND 21"
192895,"KEYPRESS: 2, OPTION: 2, ROUND 21"
194896,"HOLD ... 1 secs - fixed outcome duration, ROUND 21"
194896,"SHOW: Results - reward: 3, CHOICE: gamble"
195897,"SHOW: RATING SELECTION, initial value: 0, ROUND 21"
199818,"HOLD ... 0 secs - variable inter-trial delay, ROUND 21"
199818,"SUBMIT rating value: 3, key: 3, ROUND 21"
199820,"HOLD ... 3 secs - variable inter-trial delay, ROUND 22"
199820,"SHOW: inter-trial interval"
202820,"HOLD ... 1 secs - variable presentation duration, ROUND 22"
202820,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 2 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 4, ROUND 22"
203821,"ANSWER TIMEOUT REACHED, TOO LATE"
203821,"HOLD ... 1 secs"
203821,"SHOW: LATE SCREEN"
204822,"SHOW: RATING SELECTION, initial value: 0, ROUND 22"
208291,"HOLD ... 0 secs - variable inter-trial delay, ROUND 22"
208291,"SUBMIT rating value: -4, key: 3, ROUND 22"
208293,"HOLD ... 8 secs - variable inter-trial delay, ROUND 23"
208293,"SHOW: inter-trial interval"
216293,"HOLD ... 8 secs - variable presentation duration, ROUND 23"
216293,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 1, ROUND 23"
217540,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 23"
217540,"HOLD ... 2 secs - fixed choice duration, ROUND 23"
217540,"KEYPRESS: 2, OPTION: 2, ROUND 23"
219542,"HOLD ... 1 secs - fixed outcome duration, ROUND 23"
219542,"SHOW: Results - reward: 4, CHOICE: sure bet"
220543,"CLEAR SCREEN , ROUND 23"
220549,"HOLD ... 4 secs - variable inter-trial delay, ROUND 24"
220549,"SHOW: inter-trial interval"
224549,"HOLD ... 9 secs - variable presentation duration, ROUND 24"
