"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
3061,"Game Start by TTL - leaving ready screen"
3061,"HOLD ... 4 secs ( for scanning )"
3061,"TR 1"
3061,"starting game"
7064,"HOLD ... 8 secs - variable presentation duration, ROUND 1"
7064,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 1 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 0, ROUND 1"
10516,"KEYPRESS: 2, OPTION: 2, ROUND 1"
10517,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 1"
10517,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
12519,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
12519,"SHOW: Results - reward: 1, CHOICE: sure bet"
13520,"CLEAR SCREEN , ROUND 1"
13525,"HOLD ... 4 secs - variable inter-trial delay, ROUND 2"
13525,"SHOW: inter-trial interval"
17526,"HOLD ... 4 secs - variable presentation duration, ROUND 2"
17526,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 4, ROUND 2"
19380,"KEYPRESS: 1, OPTION: 1, ROUND 2"
19381,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 2"
19381,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
21383,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
21383,"SHOW: Results - reward: 4, CHOICE: gamble"
22383,"CLEAR SCREEN , ROUND 2"
22390,"HOLD ... 3 secs - variable inter-trial delay, ROUND 3"
22390,"SHOW: inter-trial interval"
25391,"HOLD ... 7 secs - variable presentation duration, ROUND 3"
25391,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 3, ROUND 3"
26856,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 3"
26856,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
26856,"KEYPRESS: 1, OPTION: 1, ROUND 3"
28858,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
28858,"SHOW: Results - reward: 4, CHOICE: gamble"
29859,"CLEAR SCREEN , ROUND 3"
29864,"HOLD ... 2 secs - variable inter-trial delay, ROUND 4"
29864,"SHOW: inter-trial interval"
31866,"HOLD ... 2 secs - variable presentation duration, ROUND 4"
31866,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 0, ROUND 4"
33696,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 4"
33696,"HOLD ... 2 secs - fixed choice duration, ROUND 4"
33696,"KEYPRESS: 2, OPTION: 2, ROUND 4"
35696,"HOLD ... 1 secs - fixed outcome duration, ROUND 4"
35696,"SHOW: Results - reward: 2, CHOICE: sure bet"
36698,"SHOW: RATING SELECTION, initial value: 0, ROUND 4"
41160," SLIDER increased, value: 1, key: 2, ROUND 4"
41804," SLIDER increased, value: 2, key: 2, ROUND 4"
42516," SLIDER increased, value: 3, key: 2, ROUND 4"
43431," SLIDER increased, value: 4, key: 2, ROUND 4"
64411," SLIDER decreased, value: 3, key: 1, ROUND 4"
65087," SLIDER decreased, value: 2, key: 1, ROUND 4"
65547," SLIDER decreased, value: 1, key: 1, ROUND 4"
66955," SLIDER decreased, value: 0, key: 1, ROUND 4"
67651," SLIDER decreased, value: -1, key: 1, ROUND 4"
67987," SLIDER increased, value: 0, key: 2, ROUND 4"
68251," SLIDER increased, value: 1, key: 2, ROUND 4"
70899," SLIDER increased, value: 2, key: 2, ROUND 4"
71227," SLIDER increased, value: 3, key: 2, ROUND 4"
71751," SLIDER increased, value: 4, key: 2, ROUND 4"
