"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
50475,"KEYPRESS: 2 (IGNORED) "
51674,"KEYPRESS: 2 (IGNORED) "
61285,"Game Start by TTL - leaving ready screen"
61285,"TR 1"
61286,"HOLD ... 4 secs ( for scanning )"
61286,"starting game"
65292,"HOLD ... 1 secs - variable presentation duration, ROUND 1"
65292,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 0, ROUND 1"
66295,"ANSWER TIMEOUT REACHED, TOO LATE"
66295,"HOLD ... 1 secs"
66295,"SHOW: LATE SCREEN"
67296,"HOLD ... 1 secs - variable inter-trial delay, ROUND 2"
67296,"SHOW: inter-trial interval"
68298,"HOLD ... 1 secs - variable presentation duration, ROUND 2"
68298,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 3, ROUND 2"
69301,"ANSWER TIMEOUT REACHED, TOO LATE"
69301,"HOLD ... 1 secs"
69301,"SHOW: LATE SCREEN"
70302,"HOLD ... 7 secs - variable inter-trial delay, ROUND 3"
70302,"SHOW: inter-trial interval"
77303,"HOLD ... 6 secs - variable presentation duration, ROUND 3"
77303,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 6 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 0, ROUND 3"
77731,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 3"
77731,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
77731,"KEYPRESS: 2, OPTION: 2, ROUND 3"
79733,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
79733,"SHOW: Results - reward: 5, CHOICE: gamble"
80734,"CLEAR SCREEN , ROUND 3"
80740,"HOLD ... 3 secs - variable inter-trial delay, ROUND 4"
80740,"SHOW: inter-trial interval"
83742,"HOLD ... 11 secs - variable presentation duration, ROUND 4"
83742,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 4, ROUND 4"
86467,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 4"
86467,"HOLD ... 2 secs - fixed choice duration, ROUND 4"
86467,"KEYPRESS: 1, OPTION: 1, ROUND 4"
88470,"HOLD ... 1 secs - fixed outcome duration, ROUND 4"
88470,"SHOW: Results - reward: 4, CHOICE: gamble"
89471,"CLEAR SCREEN , ROUND 4"
89477,"HOLD ... 3 secs - variable inter-trial delay, ROUND 5"
89477,"SHOW: inter-trial interval"
92477,"HOLD ... 3 secs - variable presentation duration, ROUND 5"
92477,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 6, ROUND 5"
94834,"KEYPRESS: 2, OPTION: 2, ROUND 5"
94835,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 5"
94835,"HOLD ... 2 secs - fixed choice duration, ROUND 5"
96836,"HOLD ... 1 secs - fixed outcome duration, ROUND 5"
96836,"SHOW: Results - reward: 3, CHOICE: gamble"
97836,"CLEAR SCREEN , ROUND 5"
97842,"HOLD ... 4 secs - variable inter-trial delay, ROUND 6"
97842,"SHOW: inter-trial interval"
101843,"HOLD ... 6 secs - variable presentation duration, ROUND 6"
101843,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 4, ROUND 6"
104154,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 6"
104154,"HOLD ... 2 secs - fixed choice duration, ROUND 6"
104154,"KEYPRESS: 1, OPTION: 1, ROUND 6"
106157,"HOLD ... 1 secs - fixed outcome duration, ROUND 6"
106157,"SHOW: Results - reward: 5, CHOICE: sure bet"
107158,"SHOW: RATING SELECTION, initial value: 0, ROUND 6"
112170," SLIDER increased, value: 1, key: 2, ROUND 6"
112410," SLIDER increased, value: 2, key: 2, ROUND 6"
112978," SLIDER increased, value: 3, key: 2, ROUND 6"
113266," SLIDER increased, value: 4, key: 2, ROUND 6"
113658," SLIDER unchanged, value: 4, key: 2, ROUND 6"
116626,"HOLD ... 0 secs - variable inter-trial delay, ROUND 6"
