"Time_ms","Description"
287254,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 28"
287254,"HOLD ... 2 secs - fixed choice duration, ROUND 28"
287254,"KEYPRESS: 2, OPTION: 2, ROUND 28"
289255,"HOLD ... 1 secs - fixed outcome duration, ROUND 28"
289255,"SHOW: Results - reward: 6, CHOICE: gamble"
290257,"SHOW: RATING SELECTION, initial value: 0, ROUND 28"
294862,"HOLD ... 0 secs - variable inter-trial delay, ROUND 28"
294862,"SUBMIT rating value: 4, key: 3, ROUND 28"
294864,"HOLD ... 2 secs - variable inter-trial delay, ROUND 29"
294864,"SHOW: inter-trial interval"
296864,"HOLD ... 6 secs - variable presentation duration, ROUND 29"
296864,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 4, ROUND 29"
298795,"KEYPRESS: 1, OPTION: 1, ROUND 29"
298796,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 29"
298796,"HOLD ... 2 secs - fixed choice duration, ROUND 29"
300798,"HOLD ... 1 secs - fixed outcome duration, ROUND 29"
300798,"SHOW: Results - reward: 4, CHOICE: gamble"
301798,"CLEAR SCREEN , ROUND 29"
301803,"HOLD ... 4 secs - variable inter-trial delay, ROUND 30"
301803,"SHOW: inter-trial interval"
305804,"HOLD ... 8 secs - variable presentation duration, ROUND 30"
305804,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 3, ROUND 30"
308225,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 30"
308225,"HOLD ... 2 secs - fixed choice duration, ROUND 30"
308225,"KEYPRESS: 2, OPTION: 2, ROUND 30"
310226,"HOLD ... 1 secs - fixed outcome duration, ROUND 30"
310226,"SHOW: Results - reward: 5, CHOICE: sure bet"
311228,"SHOW: RATING SELECTION, initial value: 0, ROUND 30"
316001,"HOLD ... 0 secs - variable inter-trial delay, ROUND 30"
316001,"SUBMIT rating value: 4, key: 3, ROUND 30"
316003,"HOLD ... 3 secs - variable inter-trial delay, ROUND 31"
316003,"SHOW: inter-trial interval"
319005,"HOLD ... 8 secs - variable presentation duration, ROUND 31"
319005,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 3, ROUND 31"
321493,"KEYPRESS: 1, OPTION: 1, ROUND 31"
321494,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 31"
321494,"HOLD ... 2 secs - fixed choice duration, ROUND 31"
323496,"HOLD ... 1 secs - fixed outcome duration, ROUND 31"
323496,"SHOW: Results - reward: 5, CHOICE: sure bet"
