"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
4134,"Game Start by TTL - leaving ready screen"
4134,"HOLD ... 4 secs ( for scanning )"
4134,"TR 1"
4134,"starting game"
8138,"HOLD ... 8 secs - variable presentation duration, ROUND 1"
8138,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 2 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 5, ROUND 1"
10316,"KEYPRESS: 1, OPTION: 1, ROUND 1"
10317,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 1"
10317,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
12320,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
12320,"SHOW: Results - reward: 2, CHOICE: sure bet"
13321,"SHOW: RATING SELECTION, initial value: 0, ROUND 1"
19282,"HOLD ... 0 secs - variable inter-trial delay, ROUND 1"
19282,"SUBMIT rating value: 1, key: 3, ROUND 1"
19285,"HOLD ... 4 secs - variable inter-trial delay, ROUND 2"
19285,"SHOW: inter-trial interval"
23288,"HOLD ... 8 secs - variable presentation duration, ROUND 2"
23288,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 3, ROUND 2"
26341,"KEYPRESS: 1, OPTION: 1, ROUND 2"
26342,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 2"
26342,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
28345,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
28345,"SHOW: Results - reward: 4, CHOICE: sure bet"
29346,"CLEAR SCREEN , ROUND 2"
29354,"HOLD ... 2 secs - variable inter-trial delay, ROUND 3"
29354,"SHOW: inter-trial interval"
31357,"HOLD ... 4 secs - variable presentation duration, ROUND 3"
31357,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 2, ROUND 3"
35339,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 3"
35339,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
35339,"KEYPRESS: 2, OPTION: 2, ROUND 3"
37343,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
37343,"SHOW: Results - reward: 4, CHOICE: sure bet"
38344,"CLEAR SCREEN , ROUND 3"
38352,"HOLD ... 5 secs - variable inter-trial delay, ROUND 4"
38352,"SHOW: inter-trial interval"
43355,"HOLD ... 4 secs - variable presentation duration, ROUND 4"
43355,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 2, ROUND 4"
45617,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 4"
45617,"HOLD ... 2 secs - fixed choice duration, ROUND 4"
45617,"KEYPRESS: 2, OPTION: 2, ROUND 4"
47620,"HOLD ... 1 secs - fixed outcome duration, ROUND 4"
47620,"SHOW: Results - reward: 4, CHOICE: sure bet"
48621,"SHOW: RATING SELECTION, initial value: 0, ROUND 4"
57307,"HOLD ... 0 secs - variable inter-trial delay, ROUND 4"
57307,"SUBMIT rating value: 4, key: 3, ROUND 4"
57309,"HOLD ... 2 secs - variable inter-trial delay, ROUND 5"
57309,"SHOW: inter-trial interval"
59310,"HOLD ... 4 secs - variable presentation duration, ROUND 5"
59310,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 2 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 0, ROUND 5"
62177,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 5"
62177,"KEYPRESS: 1, OPTION: 1, ROUND 5"
62178,"HOLD ... 2 secs - fixed choice duration, ROUND 5"
64178,"HOLD ... 1 secs - fixed outcome duration, ROUND 5"
64178,"SHOW: Results - reward: 2, CHOICE: sure bet"
65179,"CLEAR SCREEN , ROUND 5"
65188,"HOLD ... 4 secs - variable inter-trial delay, ROUND 6"
65188,"SHOW: inter-trial interval"
69189,"HOLD ... 5 secs - variable presentation duration, ROUND 6"
69189,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 2 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 1, ROUND 6"
71931,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 6"
71931,"HOLD ... 2 secs - fixed choice duration, ROUND 6"
71931,"KEYPRESS: 2, OPTION: 2, ROUND 6"
73934,"HOLD ... 1 secs - fixed outcome duration, ROUND 6"
73934,"SHOW: Results - reward: 1, CHOICE: gamble"
74935,"SHOW: RATING SELECTION, initial value: 0, ROUND 6"
80528,"HOLD ... 0 secs - variable inter-trial delay, ROUND 6"
80528,"SUBMIT rating value: -2, key: 3, ROUND 6"
80530,"HOLD ... 1 secs - variable inter-trial delay, ROUND 7"
80530,"SHOW: inter-trial interval"
81530,"HOLD ... 8 secs - variable presentation duration, ROUND 7"
81530,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 5, ROUND 7"
83624,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 7"
83624,"KEYPRESS: 1, OPTION: 1, ROUND 7"
83625,"HOLD ... 2 secs - fixed choice duration, ROUND 7"
85625,"HOLD ... 1 secs - fixed outcome duration, ROUND 7"
85625,"SHOW: Results - reward: 5, CHOICE: sure bet"
86626,"CLEAR SCREEN , ROUND 7"
86632,"HOLD ... 6 secs - variable inter-trial delay, ROUND 8"
86632,"SHOW: inter-trial interval"
92634,"HOLD ... 5 secs - variable presentation duration, ROUND 8"
92634,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 1, ROUND 8"
97384,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 8"
97384,"HOLD ... 2 secs - fixed choice duration, ROUND 8"
97384,"KEYPRESS: 2, OPTION: 2, ROUND 8"
99385,"HOLD ... 1 secs - fixed outcome duration, ROUND 8"
99385,"SHOW: Results - reward: 4, CHOICE: sure bet"
100387,"CLEAR SCREEN , ROUND 8"
100395,"HOLD ... 1 secs - variable inter-trial delay, ROUND 9"
100395,"SHOW: inter-trial interval"
101396,"HOLD ... 7 secs - variable presentation duration, ROUND 9"
101396,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 5, ROUND 9"
104879,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 9"
104879,"HOLD ... 2 secs - fixed choice duration, ROUND 9"
104879,"KEYPRESS: 1, OPTION: 1, ROUND 9"
106880,"HOLD ... 1 secs - fixed outcome duration, ROUND 9"
106880,"SHOW: Results - reward: 4, CHOICE: sure bet"
107881,"SHOW: RATING SELECTION, initial value: 0, ROUND 9"
112586,"HOLD ... 0 secs - variable inter-trial delay, ROUND 9"
112586,"SUBMIT rating value: 2, key: 3, ROUND 9"
112588,"HOLD ... 2 secs - variable inter-trial delay, ROUND 10"
112588,"SHOW: inter-trial interval"
