"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
16163,"Game Start by TTL - leaving ready screen"
16163,"TR 1"
16164,"HOLD ... 4 secs ( for scanning )"
16164,"starting game"
20171,"HOLD ... 5 secs - variable presentation duration, ROUND 1"
20171,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 5, ROUND 1"
22546,"KEYPRESS: 2, OPTION: 2, ROUND 1"
22547,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 1"
22547,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
24550,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
24550,"SHOW: Results - reward: 5, CHOICE: sure bet"
25551,"CLEAR SCREEN , ROUND 1"
25558,"HOLD ... 2 secs - variable inter-trial delay, ROUND 2"
25558,"SHOW: inter-trial interval"
27560,"HOLD ... 6 secs - variable presentation duration, ROUND 2"
27560,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 5, ROUND 2"
28850,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 2"
28850,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
28850,"KEYPRESS: 2, OPTION: 2, ROUND 2"
30851,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
30851,"SHOW: Results - reward: 4, CHOICE: gamble"
31851,"CLEAR SCREEN , ROUND 2"
31858,"HOLD ... 4 secs - variable inter-trial delay, ROUND 3"
31858,"SHOW: inter-trial interval"
35859,"HOLD ... 9 secs - variable presentation duration, ROUND 3"
35859,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 2, ROUND 3"
37102,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 3"
37102,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
37102,"KEYPRESS: 2, OPTION: 2, ROUND 3"
39106,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
39106,"SHOW: Results - reward: 5, CHOICE: gamble"
40107,"CLEAR SCREEN , ROUND 3"
40112,"HOLD ... 5 secs - variable inter-trial delay, ROUND 4"
40112,"SHOW: inter-trial interval"
45114,"HOLD ... 6 secs - variable presentation duration, ROUND 4"
45114,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 0, ROUND 4"
46062,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 4"
46062,"HOLD ... 2 secs - fixed choice duration, ROUND 4"
46062,"KEYPRESS: 2, OPTION: 2, ROUND 4"
48065,"HOLD ... 1 secs - fixed outcome duration, ROUND 4"
48065,"SHOW: Results - reward: 0, CHOICE: gamble"
49066,"CLEAR SCREEN , ROUND 4"
49072,"HOLD ... 2 secs - variable inter-trial delay, ROUND 5"
49072,"SHOW: inter-trial interval"
51073,"HOLD ... 13 secs - variable presentation duration, ROUND 5"
51073,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 3, ROUND 5"
51862,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 5"
51862,"HOLD ... 2 secs - fixed choice duration, ROUND 5"
51862,"KEYPRESS: 2, OPTION: 2, ROUND 5"
53866,"HOLD ... 1 secs - fixed outcome duration, ROUND 5"
53866,"SHOW: Results - reward: 3, CHOICE: gamble"
54867,"CLEAR SCREEN , ROUND 5"
54872,"HOLD ... 4 secs - variable inter-trial delay, ROUND 6"
54872,"SHOW: inter-trial interval"
58875,"HOLD ... 5 secs - variable presentation duration, ROUND 6"
58875,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 2, ROUND 6"
59994,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 6"
59994,"HOLD ... 2 secs - fixed choice duration, ROUND 6"
59994,"KEYPRESS: 2, OPTION: 2, ROUND 6"
61998,"HOLD ... 1 secs - fixed outcome duration, ROUND 6"
61998,"SHOW: Results - reward: 4, CHOICE: gamble"
62999,"CLEAR SCREEN , ROUND 6"
63006,"HOLD ... 3 secs - variable inter-trial delay, ROUND 7"
63006,"SHOW: inter-trial interval"
66007,"HOLD ... 7 secs - variable presentation duration, ROUND 7"
66007,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 4, ROUND 7"
66894,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 7"
66894,"HOLD ... 2 secs - fixed choice duration, ROUND 7"
66894,"KEYPRESS: 1, OPTION: 1, ROUND 7"
68898,"HOLD ... 1 secs - fixed outcome duration, ROUND 7"
68898,"SHOW: Results - reward: 5, CHOICE: gamble"
69900,"SHOW: RATING SELECTION, initial value: 0, ROUND 7"
72378," SLIDER increased, value: 1, key: 2, ROUND 7"
72880," SLIDER increased, value: 2, key: 2, ROUND 7"
72912," SLIDER increased, value: 3, key: 2, ROUND 7"
72944," SLIDER increased, value: 4, key: 2, ROUND 7"
72978," SLIDER unchanged, value: 4, key: 2, ROUND 7"
73012," SLIDER unchanged, value: 4, key: 2, ROUND 7"
73044," SLIDER unchanged, value: 4, key: 2, ROUND 7"
73076," SLIDER unchanged, value: 4, key: 2, ROUND 7"
73112," SLIDER unchanged, value: 4, key: 2, ROUND 7"
73144," SLIDER unchanged, value: 4, key: 2, ROUND 7"
73176," SLIDER unchanged, value: 4, key: 2, ROUND 7"
73208," SLIDER unchanged, value: 4, key: 2, ROUND 7"
73244," SLIDER unchanged, value: 4, key: 2, ROUND 7"
74958,"HOLD ... 0 secs - variable inter-trial delay, ROUND 7"
74958,"SUBMIT rating value: 4, key: 3, ROUND 7"
74960,"HOLD ... 5 secs - variable inter-trial delay, ROUND 8"
74960,"SHOW: inter-trial interval"
79961,"HOLD ... 5 secs - variable presentation duration, ROUND 8"
79961,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 3, ROUND 8"
80810,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 8"
80810,"HOLD ... 2 secs - fixed choice duration, ROUND 8"
80810,"KEYPRESS: 2, OPTION: 2, ROUND 8"
82814,"HOLD ... 1 secs - fixed outcome duration, ROUND 8"
82814,"SHOW: Results - reward: 3, CHOICE: gamble"
83815,"SHOW: RATING SELECTION, initial value: 0, ROUND 8"
86138," SLIDER increased, value: 1, key: 2, ROUND 8"
86640," SLIDER increased, value: 2, key: 2, ROUND 8"
86671," SLIDER increased, value: 3, key: 2, ROUND 8"
86704," SLIDER increased, value: 4, key: 2, ROUND 8"
86737," SLIDER unchanged, value: 4, key: 2, ROUND 8"
86772," SLIDER unchanged, value: 4, key: 2, ROUND 8"
86804," SLIDER unchanged, value: 4, key: 2, ROUND 8"
87178,"HOLD ... 0 secs - variable inter-trial delay, ROUND 8"
87178,"SUBMIT rating value: 4, key: 3, ROUND 8"
87181,"HOLD ... 2 secs - variable inter-trial delay, ROUND 9"
87181,"SHOW: inter-trial interval"
89181,"HOLD ... 7 secs - variable presentation duration, ROUND 9"
