"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
3260,"Game Start by TTL - leaving ready screen"
3260,"TR 1"
3260,"starting game"
3261,"HOLD ... 4 secs ( for scanning )"
7266,"HOLD ... 5 secs - variable presentation duration, ROUND 1"
7266,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 6, ROUND 1"
9123,"KEYPRESS: 1, OPTION: 1, ROUND 1"
9124,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 1"
9124,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
11127,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
11127,"SHOW: Results - reward: 2, CHOICE: gamble"
12127,"CLEAR SCREEN , ROUND 1"
12133,"HOLD ... 4 secs - variable inter-trial delay, ROUND 2"
12133,"SHOW: inter-trial interval"
16136,"HOLD ... 4 secs - variable presentation duration, ROUND 2"
16136,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 6 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 0, ROUND 2"
17715,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 2"
17715,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
17715,"KEYPRESS: 1, OPTION: 1, ROUND 2"
19718,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
19718,"SHOW: Results - reward: 6, CHOICE: sure bet"
20719,"CLEAR SCREEN , ROUND 2"
20725,"HOLD ... 5 secs - variable inter-trial delay, ROUND 3"
20725,"SHOW: inter-trial interval"
25726,"HOLD ... 6 secs - variable presentation duration, ROUND 3"
25726,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 2 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 3, ROUND 3"
27491,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 3"
27491,"KEYPRESS: 2, OPTION: 2, ROUND 3"
27492,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
29495,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
29495,"SHOW: Results - reward: 3, CHOICE: gamble"
30496,"CLEAR SCREEN , ROUND 3"
30502,"HOLD ... 3 secs - variable inter-trial delay, ROUND 4"
30502,"SHOW: inter-trial interval"
33506,"HOLD ... 7 secs - variable presentation duration, ROUND 4"
33506,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 0, ROUND 4"
35957,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 4"
35957,"HOLD ... 2 secs - fixed choice duration, ROUND 4"
35957,"KEYPRESS: 1, OPTION: 1, ROUND 4"
37961,"HOLD ... 1 secs - fixed outcome duration, ROUND 4"
37961,"SHOW: Results - reward: 3, CHOICE: sure bet"
38963,"SHOW: RATING SELECTION, initial value: 0, ROUND 4"
40264," SLIDER increased, value: 1, key: 2, ROUND 4"
41025," SLIDER increased, value: 2, key: 2, ROUND 4"
41777,"HOLD ... 0 secs - variable inter-trial delay, ROUND 4"
41777,"SUBMIT rating value: 2, key: 3, ROUND 4"
41779,"HOLD ... 3 secs - variable inter-trial delay, ROUND 5"
41779,"SHOW: inter-trial interval"
44781,"HOLD ... 10 secs - variable presentation duration, ROUND 5"
44781,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 6 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 3, ROUND 5"
47929,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 5"
47929,"HOLD ... 2 secs - fixed choice duration, ROUND 5"
47929,"KEYPRESS: 1, OPTION: 1, ROUND 5"
49932,"HOLD ... 1 secs - fixed outcome duration, ROUND 5"
49932,"SHOW: Results - reward: 6, CHOICE: sure bet"
50934,"CLEAR SCREEN , ROUND 5"
50939,"HOLD ... 2 secs - variable inter-trial delay, ROUND 6"
50939,"SHOW: inter-trial interval"
52940,"HOLD ... 8 secs - variable presentation duration, ROUND 6"
52940,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 6, ROUND 6"
56225,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 6"
56225,"HOLD ... 2 secs - fixed choice duration, ROUND 6"
56225,"KEYPRESS: 1, OPTION: 1, ROUND 6"
58228,"HOLD ... 1 secs - fixed outcome duration, ROUND 6"
58228,"SHOW: Results - reward: 3, CHOICE: gamble"
59230,"CLEAR SCREEN , ROUND 6"
59236,"HOLD ... 2 secs - variable inter-trial delay, ROUND 7"
59236,"SHOW: inter-trial interval"
