"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
39049,"Game Start by TTL - leaving ready screen"
39049,"HOLD ... 4 secs ( for scanning )"
39049,"TR 1"
39049,"starting game"
43056,"HOLD ... 6 secs - variable presentation duration, ROUND 1"
43056,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 6, ROUND 1"
44205,"KEYPRESS: 2, OPTION: 2, ROUND 1"
44206,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 1"
44206,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
46208,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
46208,"SHOW: Results - reward: 6, CHOICE: sure bet"
47210,"CLEAR SCREEN , ROUND 1"
47215,"HOLD ... 5 secs - variable inter-trial delay, ROUND 2"
47215,"SHOW: inter-trial interval"
52218,"HOLD ... 5 secs - variable presentation duration, ROUND 2"
52218,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 0, ROUND 2"
53361,"KEYPRESS: 2, OPTION: 2, ROUND 2"
53362,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 2"
53362,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
55364,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
55364,"SHOW: Results - reward: 0, CHOICE: gamble"
55373,"KEYPRESS: 2, DISABLED"
56365,"SHOW: RATING SELECTION, initial value: 0, ROUND 2"
66098," SLIDER increased, value: 1, key: 2, ROUND 2"
67310," SLIDER increased, value: 2, key: 2, ROUND 2"
68606,"HOLD ... 0 secs - variable inter-trial delay, ROUND 2"
68606,"SUBMIT rating value: 2, key: 3, ROUND 2"
68609,"HOLD ... 6 secs - variable inter-trial delay, ROUND 3"
68609,"SHOW: inter-trial interval"
74609,"HOLD ... 8 secs - variable presentation duration, ROUND 3"
74609,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 6, ROUND 3"
76334,"KEYPRESS: 1, OPTION: 1, ROUND 3"
76335,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 3"
