"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
11223,"Game Start by TTL - leaving ready screen"
11223,"HOLD ... 4 secs ( for scanning )"
11223,"TR 1"
11223,"starting game"
15226,"HOLD ... 3 secs - variable presentation duration, ROUND 1"
15226,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 3, ROUND 1"
16727,"KEYPRESS: 2, OPTION: 2, ROUND 1"
16728,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 1"
16728,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
18729,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
18729,"SHOW: Results - reward: 2, CHOICE: sure bet"
19731,"CLEAR SCREEN , ROUND 1"
19736,"HOLD ... 3 secs - variable inter-trial delay, ROUND 2"
19736,"SHOW: inter-trial interval"
22739,"HOLD ... 1 secs - variable presentation duration, ROUND 2"
22739,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 0, ROUND 2"
23599,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 2"
23599,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
23599,"KEYPRESS: 2, OPTION: 2, ROUND 2"
25600,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
25600,"SHOW: Results - reward: 6, CHOICE: sure bet"
26601,"CLEAR SCREEN , ROUND 2"
26607,"HOLD ... 7 secs - variable inter-trial delay, ROUND 3"
26607,"SHOW: inter-trial interval"
33608,"HOLD ... 5 secs - variable presentation duration, ROUND 3"
33608,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 1, ROUND 3"
34772,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 3"
34772,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
34772,"KEYPRESS: 2, OPTION: 2, ROUND 3"
36772,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
36772,"SHOW: Results - reward: 4, CHOICE: sure bet"
37774,"CLEAR SCREEN , ROUND 3"
37779,"HOLD ... 2 secs - variable inter-trial delay, ROUND 4"
37779,"SHOW: inter-trial interval"
39780,"HOLD ... 8 secs - variable presentation duration, ROUND 4"
39780,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 0, ROUND 4"
40909,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 4"
40909,"HOLD ... 2 secs - fixed choice duration, ROUND 4"
40909,"KEYPRESS: 1, OPTION: 1, ROUND 4"
42910,"HOLD ... 1 secs - fixed outcome duration, ROUND 4"
42910,"SHOW: Results - reward: 3, CHOICE: sure bet"
43911,"CLEAR SCREEN , ROUND 4"
43916,"HOLD ... 6 secs - variable inter-trial delay, ROUND 5"
43916,"SHOW: inter-trial interval"
49918,"HOLD ... 6 secs - variable presentation duration, ROUND 5"
49918,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 6, ROUND 5"
51269,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 5"
51269,"HOLD ... 2 secs - fixed choice duration, ROUND 5"
51269,"KEYPRESS: 2, OPTION: 2, ROUND 5"
53270,"HOLD ... 1 secs - fixed outcome duration, ROUND 5"
53270,"SHOW: Results - reward: 4, CHOICE: gamble"
54272,"CLEAR SCREEN , ROUND 5"
54277,"HOLD ... 5 secs - variable inter-trial delay, ROUND 6"
54277,"SHOW: inter-trial interval"
59278,"HOLD ... 2 secs - variable presentation duration, ROUND 6"
59278,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 0, ROUND 6"
60160,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 6"
60160,"HOLD ... 2 secs - fixed choice duration, ROUND 6"
60160,"KEYPRESS: 2, OPTION: 2, ROUND 6"
62161,"HOLD ... 1 secs - fixed outcome duration, ROUND 6"
62161,"SHOW: Results - reward: 5, CHOICE: sure bet"
63162,"SHOW: RATING SELECTION, initial value: 0, ROUND 6"
65512,"HOLD ... 0 secs - variable inter-trial delay, ROUND 6"
65512,"SUBMIT rating value: 0, key: 3, ROUND 6"
65515,"HOLD ... 4 secs - variable inter-trial delay, ROUND 7"
65515,"SHOW: inter-trial interval"
69519,"HOLD ... 3 secs - variable presentation duration, ROUND 7"
69519,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 4, ROUND 7"
70653,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 7"
70653,"HOLD ... 2 secs - fixed choice duration, ROUND 7"
70653,"KEYPRESS: 2, OPTION: 2, ROUND 7"
72654,"HOLD ... 1 secs - fixed outcome duration, ROUND 7"
72654,"SHOW: Results - reward: 4, CHOICE: gamble"
73656,"SHOW: RATING SELECTION, initial value: 0, ROUND 7"
77235,"HOLD ... 0 secs - variable inter-trial delay, ROUND 7"
77235,"SUBMIT rating value: 4, key: 3, ROUND 7"
77237,"HOLD ... 1 secs - variable inter-trial delay, ROUND 8"
77237,"SHOW: inter-trial interval"
78241,"HOLD ... 7 secs - variable presentation duration, ROUND 8"
78241,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 6, ROUND 8"
79229,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 8"
79229,"HOLD ... 2 secs - fixed choice duration, ROUND 8"
79229,"KEYPRESS: 2, OPTION: 2, ROUND 8"
81231,"HOLD ... 1 secs - fixed outcome duration, ROUND 8"
81231,"SHOW: Results - reward: 6, CHOICE: gamble"
82233,"SHOW: RATING SELECTION, initial value: 0, ROUND 8"
85071,"HOLD ... 0 secs - variable inter-trial delay, ROUND 8"
85071,"SUBMIT rating value: 4, key: 3, ROUND 8"
85074,"HOLD ... 4 secs - variable inter-trial delay, ROUND 9"
85074,"SHOW: inter-trial interval"
89075,"HOLD ... 3 secs - variable presentation duration, ROUND 9"
89075,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 3, ROUND 9"
90772,"KEYPRESS: 1, OPTION: 1, ROUND 9"
90773,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 9"
90773,"HOLD ... 2 secs - fixed choice duration, ROUND 9"
92774,"HOLD ... 1 secs - fixed outcome duration, ROUND 9"
92774,"SHOW: Results - reward: 3, CHOICE: gamble"
93774,"CLEAR SCREEN , ROUND 9"
93779,"HOLD ... 1 secs - variable inter-trial delay, ROUND 10"
93779,"SHOW: inter-trial interval"
94781,"HOLD ... 6 secs - variable presentation duration, ROUND 10"
94781,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 1, ROUND 10"
95800,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 10"
95800,"HOLD ... 2 secs - fixed choice duration, ROUND 10"
95800,"KEYPRESS: 2, OPTION: 2, ROUND 10"
97802,"HOLD ... 1 secs - fixed outcome duration, ROUND 10"
97802,"SHOW: Results - reward: 3, CHOICE: gamble"
98802,"CLEAR SCREEN , ROUND 10"
98808,"HOLD ... 5 secs - variable inter-trial delay, ROUND 11"
98808,"SHOW: inter-trial interval"
103811,"HOLD ... 7 secs - variable presentation duration, ROUND 11"
103811,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 1, ROUND 11"
105211,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 11"
105211,"HOLD ... 2 secs - fixed choice duration, ROUND 11"
105211,"KEYPRESS: 1, OPTION: 1, ROUND 11"
107212,"HOLD ... 1 secs - fixed outcome duration, ROUND 11"
107212,"SHOW: Results - reward: 1, CHOICE: gamble"
108214,"SHOW: RATING SELECTION, initial value: 0, ROUND 11"
113254,"HOLD ... 0 secs - variable inter-trial delay, ROUND 11"
113254,"SUBMIT rating value: -1, key: 3, ROUND 11"
113256,"HOLD ... 1 secs - variable inter-trial delay, ROUND 12"
113256,"SHOW: inter-trial interval"
114260,"HOLD ... 11 secs - variable presentation duration, ROUND 12"
114260,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 1, ROUND 12"
115133,"KEYPRESS: 1, OPTION: 1, ROUND 12"
115134,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 12"
115134,"HOLD ... 2 secs - fixed choice duration, ROUND 12"
117135,"HOLD ... 1 secs - fixed outcome duration, ROUND 12"
117135,"SHOW: Results - reward: 5, CHOICE: sure bet"
118137,"CLEAR SCREEN , ROUND 12"
118143,"HOLD ... 3 secs - variable inter-trial delay, ROUND 13"
118143,"SHOW: inter-trial interval"
121145,"HOLD ... 6 secs - variable presentation duration, ROUND 13"
121145,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 5, ROUND 13"
122148,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 13"
122148,"HOLD ... 2 secs - fixed choice duration, ROUND 13"
122148,"KEYPRESS: 2, OPTION: 2, ROUND 13"
124148,"HOLD ... 1 secs - fixed outcome duration, ROUND 13"
124148,"SHOW: Results - reward: 5, CHOICE: gamble"
125149,"CLEAR SCREEN , ROUND 13"
125154,"HOLD ... 5 secs - variable inter-trial delay, ROUND 14"
125154,"SHOW: inter-trial interval"
130155,"HOLD ... 4 secs - variable presentation duration, ROUND 14"
130155,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 2 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 3, ROUND 14"
131109,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 14"
131109,"HOLD ... 2 secs - fixed choice duration, ROUND 14"
131109,"KEYPRESS: 2, OPTION: 2, ROUND 14"
133110,"HOLD ... 1 secs - fixed outcome duration, ROUND 14"
133110,"SHOW: Results - reward: 5, CHOICE: gamble"
134110,"CLEAR SCREEN , ROUND 14"
134116,"HOLD ... 3 secs - variable inter-trial delay, ROUND 15"
134116,"SHOW: inter-trial interval"
137116,"HOLD ... 7 secs - variable presentation duration, ROUND 15"
137116,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 5, ROUND 15"
138000,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 15"
138000,"HOLD ... 2 secs - fixed choice duration, ROUND 15"
138000,"KEYPRESS: 2, OPTION: 2, ROUND 15"
140002,"HOLD ... 1 secs - fixed outcome duration, ROUND 15"
140002,"SHOW: Results - reward: 6, CHOICE: gamble"
141003,"CLEAR SCREEN , ROUND 15"
141009,"HOLD ... 5 secs - variable inter-trial delay, ROUND 16"
141009,"SHOW: inter-trial interval"
146010,"HOLD ... 8 secs - variable presentation duration, ROUND 16"
146010,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 0, ROUND 16"
147130,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 16"
147130,"HOLD ... 2 secs - fixed choice duration, ROUND 16"
147130,"KEYPRESS: 1, OPTION: 1, ROUND 16"
149131,"HOLD ... 1 secs - fixed outcome duration, ROUND 16"
149131,"SHOW: Results - reward: 5, CHOICE: sure bet"
150133,"SHOW: RATING SELECTION, initial value: 0, ROUND 16"
152603,"HOLD ... 0 secs - variable inter-trial delay, ROUND 16"
152603,"SUBMIT rating value: 4, key: 3, ROUND 16"
152605,"HOLD ... 3 secs - variable inter-trial delay, ROUND 17"
152605,"SHOW: inter-trial interval"
155609,"HOLD ... 7 secs - variable presentation duration, ROUND 17"
155609,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 0, ROUND 17"
157114,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 17"
157114,"HOLD ... 2 secs - fixed choice duration, ROUND 17"
157114,"KEYPRESS: 1, OPTION: 1, ROUND 17"
159115,"HOLD ... 1 secs - fixed outcome duration, ROUND 17"
159115,"SHOW: Results - reward: 1, CHOICE: sure bet"
160117,"CLEAR SCREEN , ROUND 17"
160123,"HOLD ... 4 secs - variable inter-trial delay, ROUND 18"
160123,"SHOW: inter-trial interval"
164123,"HOLD ... 4 secs - variable presentation duration, ROUND 18"
164123,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 3, ROUND 18"
165101,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 18"
165101,"HOLD ... 2 secs - fixed choice duration, ROUND 18"
165101,"KEYPRESS: 2, OPTION: 2, ROUND 18"
167101,"HOLD ... 1 secs - fixed outcome duration, ROUND 18"
167101,"SHOW: Results - reward: 3, CHOICE: gamble"
168102,"CLEAR SCREEN , ROUND 18"
168108,"HOLD ... 1 secs - variable inter-trial delay, ROUND 19"
168108,"SHOW: inter-trial interval"
169109,"HOLD ... 9 secs - variable presentation duration, ROUND 19"
169109,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 2 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 3, ROUND 19"
170332,"KEYPRESS: 2, OPTION: 2, ROUND 19"
170333,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 19"
170333,"HOLD ... 2 secs - fixed choice duration, ROUND 19"
172337,"HOLD ... 1 secs - fixed outcome duration, ROUND 19"
172337,"SHOW: Results - reward: 3, CHOICE: gamble"
173338,"SHOW: RATING SELECTION, initial value: 0, ROUND 19"
175111,"HOLD ... 0 secs - variable inter-trial delay, ROUND 19"
175111,"SUBMIT rating value: 0, key: 3, ROUND 19"
175114,"HOLD ... 2 secs - variable inter-trial delay, ROUND 20"
175114,"SHOW: inter-trial interval"
177115,"HOLD ... 8 secs - variable presentation duration, ROUND 20"
177115,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 4, ROUND 20"
177890,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 20"
177890,"HOLD ... 2 secs - fixed choice duration, ROUND 20"
177890,"KEYPRESS: 1, OPTION: 1, ROUND 20"
179891,"HOLD ... 1 secs - fixed outcome duration, ROUND 20"
179891,"SHOW: Results - reward: 4, CHOICE: gamble"
180892,"CLEAR SCREEN , ROUND 20"
180897,"HOLD ... 3 secs - variable inter-trial delay, ROUND 21"
180897,"SHOW: inter-trial interval"
183898,"HOLD ... 7 secs - variable presentation duration, ROUND 21"
183898,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 3, ROUND 21"
185009,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 21"
185009,"HOLD ... 2 secs - fixed choice duration, ROUND 21"
185009,"KEYPRESS: 2, OPTION: 2, ROUND 21"
187010,"HOLD ... 1 secs - fixed outcome duration, ROUND 21"
187010,"SHOW: Results - reward: 2, CHOICE: gamble"
188010,"CLEAR SCREEN , ROUND 21"
188016,"HOLD ... 2 secs - variable inter-trial delay, ROUND 22"
188016,"SHOW: inter-trial interval"
190018,"HOLD ... 6 secs - variable presentation duration, ROUND 22"
190018,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 4, ROUND 22"
191094,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 22"
191094,"HOLD ... 2 secs - fixed choice duration, ROUND 22"
191094,"KEYPRESS: 2, OPTION: 2, ROUND 22"
193096,"HOLD ... 1 secs - fixed outcome duration, ROUND 22"
193096,"SHOW: Results - reward: 3, CHOICE: gamble"
194097,"SHOW: RATING SELECTION, initial value: 0, ROUND 22"
195957,"HOLD ... 0 secs - variable inter-trial delay, ROUND 22"
195957,"SUBMIT rating value: 0, key: 3, ROUND 22"
195960,"HOLD ... 2 secs - variable inter-trial delay, ROUND 23"
195960,"SHOW: inter-trial interval"
197965,"HOLD ... 7 secs - variable presentation duration, ROUND 23"
197965,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 3, ROUND 23"
199000,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 23"
199000,"HOLD ... 2 secs - fixed choice duration, ROUND 23"
199000,"KEYPRESS: 1, OPTION: 1, ROUND 23"
201001,"HOLD ... 1 secs - fixed outcome duration, ROUND 23"
201001,"SHOW: Results - reward: 3, CHOICE: sure bet"
202003,"CLEAR SCREEN , ROUND 23"
202008,"HOLD ... 2 secs - variable inter-trial delay, ROUND 24"
202008,"SHOW: inter-trial interval"
204009,"HOLD ... 7 secs - variable presentation duration, ROUND 24"
204009,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 6 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 4, ROUND 24"
205395,"KEYPRESS: 1, OPTION: 1, ROUND 24"
205396,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 24"
205396,"HOLD ... 2 secs - fixed choice duration, ROUND 24"
207399,"HOLD ... 1 secs - fixed outcome duration, ROUND 24"
207399,"SHOW: Results - reward: 6, CHOICE: sure bet"
208401,"CLEAR SCREEN , ROUND 24"
208407,"HOLD ... 2 secs - variable inter-trial delay, ROUND 25"
208407,"SHOW: inter-trial interval"
210408,"HOLD ... 5 secs - variable presentation duration, ROUND 25"
210408,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 4, ROUND 25"
211420,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 25"
211420,"HOLD ... 2 secs - fixed choice duration, ROUND 25"
211420,"KEYPRESS: 2, OPTION: 2, ROUND 25"
213424,"HOLD ... 1 secs - fixed outcome duration, ROUND 25"
213424,"SHOW: Results - reward: 6, CHOICE: sure bet"
214426,"SHOW: RATING SELECTION, initial value: 0, ROUND 25"
217494,"HOLD ... 0 secs - variable inter-trial delay, ROUND 25"
217494,"SUBMIT rating value: 2, key: 3, ROUND 25"
217497,"HOLD ... 4 secs - variable inter-trial delay, ROUND 26"
217497,"SHOW: inter-trial interval"
221498,"HOLD ... 6 secs - variable presentation duration, ROUND 26"
221498,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 1, ROUND 26"
222309,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 26"
222309,"HOLD ... 2 secs - fixed choice duration, ROUND 26"
222309,"KEYPRESS: 1, OPTION: 1, ROUND 26"
224311,"HOLD ... 1 secs - fixed outcome duration, ROUND 26"
224311,"SHOW: Results - reward: 5, CHOICE: sure bet"
225312,"SHOW: RATING SELECTION, initial value: 0, ROUND 26"
227507,"HOLD ... 0 secs - variable inter-trial delay, ROUND 26"
227507,"SUBMIT rating value: 3, key: 3, ROUND 26"
227508,"HOLD ... 4 secs - variable inter-trial delay, ROUND 27"
227508,"SHOW: inter-trial interval"
231510,"HOLD ... 6 secs - variable presentation duration, ROUND 27"
231510,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 0, ROUND 27"
232403,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 27"
232403,"KEYPRESS: 2, OPTION: 2, ROUND 27"
232404,"HOLD ... 2 secs - fixed choice duration, ROUND 27"
234405,"HOLD ... 1 secs - fixed outcome duration, ROUND 27"
234405,"SHOW: Results - reward: 6, CHOICE: sure bet"
235407,"SHOW: RATING SELECTION, initial value: 0, ROUND 27"
237780,"HOLD ... 0 secs - variable inter-trial delay, ROUND 27"
237780,"SUBMIT rating value: 3, key: 3, ROUND 27"
237783,"HOLD ... 3 secs - variable inter-trial delay, ROUND 28"
237783,"SHOW: inter-trial interval"
240786,"HOLD ... 6 secs - variable presentation duration, ROUND 28"
240786,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 5, ROUND 28"
241902,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 28"
241902,"HOLD ... 2 secs - fixed choice duration, ROUND 28"
241902,"KEYPRESS: 1, OPTION: 1, ROUND 28"
243903,"HOLD ... 1 secs - fixed outcome duration, ROUND 28"
243903,"SHOW: Results - reward: 3, CHOICE: sure bet"
244904,"CLEAR SCREEN , ROUND 28"
244909,"HOLD ... 4 secs - variable inter-trial delay, ROUND 29"
244909,"SHOW: inter-trial interval"
248911,"HOLD ... 6 secs - variable presentation duration, ROUND 29"
248911,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 6, ROUND 29"
250786,"KEYPRESS: 2, OPTION: 2, ROUND 29"
250787,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 29"
250787,"HOLD ... 2 secs - fixed choice duration, ROUND 29"
252788,"HOLD ... 1 secs - fixed outcome duration, ROUND 29"
252788,"SHOW: Results - reward: 6, CHOICE: gamble"
253788,"CLEAR SCREEN , ROUND 29"
253794,"HOLD ... 3 secs - variable inter-trial delay, ROUND 30"
253794,"SHOW: inter-trial interval"
256795,"HOLD ... 7 secs - variable presentation duration, ROUND 30"
