"Time_ms","Description"
64447,"KEYPRESS: 2, OPTION: 2, ROUND 7"
66449,"HOLD ... 1 secs - fixed outcome duration, ROUND 7"
66449,"SHOW: Results - reward: 6, CHOICE: gamble"
67449,"CLEAR SCREEN , ROUND 7"
67455,"HOLD ... 1 secs - variable inter-trial delay, ROUND 8"
67455,"SHOW: inter-trial interval"
68457,"HOLD ... 6 secs - variable presentation duration, ROUND 8"
68457,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 6 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 2, ROUND 8"
70223,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 8"
70223,"HOLD ... 2 secs - fixed choice duration, ROUND 8"
70223,"KEYPRESS: 1, OPTION: 1, ROUND 8"
72225,"HOLD ... 1 secs - fixed outcome duration, ROUND 8"
72225,"SHOW: Results - reward: 6, CHOICE: sure bet"
73226,"SHOW: RATING SELECTION, initial value: 0, ROUND 8"
75373," SLIDER increased, value: 1, key: 2, ROUND 8"
76248,"HOLD ... 0 secs - variable inter-trial delay, ROUND 8"
76248,"SUBMIT rating value: 1, key: 3, ROUND 8"
76269,"HOLD ... 9 secs - variable inter-trial delay, ROUND 9"
76269,"SHOW: inter-trial interval"
85276,"HOLD ... 4 secs - variable presentation duration, ROUND 9"
85276,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 0, ROUND 9"
86825,"KEYPRESS: 1, OPTION: 1, ROUND 9"
86827,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 9"
86827,"HOLD ... 2 secs - fixed choice duration, ROUND 9"
87324,"KEYPRESS: 1, DISABLED"
88834,"HOLD ... 1 secs - fixed outcome duration, ROUND 9"
88834,"SHOW: Results - reward: 5, CHOICE: sure bet"
89834,"CLEAR SCREEN , ROUND 9"
89848,"HOLD ... 4 secs - variable inter-trial delay, ROUND 10"
89848,"SHOW: inter-trial interval"
93849,"HOLD ... 9 secs - variable presentation duration, ROUND 10"
93849,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 5, ROUND 10"
95055,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 10"
95055,"KEYPRESS: 2, OPTION: 2, ROUND 10"
95056,"HOLD ... 2 secs - fixed choice duration, ROUND 10"
97060,"HOLD ... 1 secs - fixed outcome duration, ROUND 10"
97060,"SHOW: Results - reward: 0, CHOICE: gamble"
98061,"SHOW: RATING SELECTION, initial value: 0, ROUND 10"
101035,"HOLD ... 0 secs - variable inter-trial delay, ROUND 10"
101035,"SUBMIT rating value: 0, key: 3, ROUND 10"
101045,"HOLD ... 3 secs - variable inter-trial delay, ROUND 11"
101045,"SHOW: inter-trial interval"
104049,"HOLD ... 9 secs - variable presentation duration, ROUND 11"
104049,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 0, ROUND 11"
105411,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 11"
105411,"HOLD ... 2 secs - fixed choice duration, ROUND 11"
105411,"KEYPRESS: 2, OPTION: 2, ROUND 11"
107413,"HOLD ... 1 secs - fixed outcome duration, ROUND 11"
107413,"SHOW: Results - reward: 2, CHOICE: sure bet"
108416,"CLEAR SCREEN , ROUND 11"
108427,"HOLD ... 3 secs - variable inter-trial delay, ROUND 12"
108427,"SHOW: inter-trial interval"
111428,"HOLD ... 6 secs - variable presentation duration, ROUND 12"
111428,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 3, ROUND 12"
112468,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 12"
112468,"HOLD ... 2 secs - fixed choice duration, ROUND 12"
112468,"KEYPRESS: 2, OPTION: 2, ROUND 12"
114472,"HOLD ... 1 secs - fixed outcome duration, ROUND 12"
114472,"SHOW: Results - reward: 6, CHOICE: sure bet"
115474,"CLEAR SCREEN , ROUND 12"
115484,"HOLD ... 3 secs - variable inter-trial delay, ROUND 13"
115484,"SHOW: inter-trial interval"
118488,"HOLD ... 5 secs - variable presentation duration, ROUND 13"
118488,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 2, ROUND 13"
119359,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 13"
119359,"HOLD ... 2 secs - fixed choice duration, ROUND 13"
119359,"KEYPRESS: 2, OPTION: 2, ROUND 13"
121364,"HOLD ... 1 secs - fixed outcome duration, ROUND 13"
121364,"SHOW: Results - reward: 6, CHOICE: sure bet"
122365,"CLEAR SCREEN , ROUND 13"
122375,"HOLD ... 4 secs - variable inter-trial delay, ROUND 14"
122375,"SHOW: inter-trial interval"
126379,"HOLD ... 4 secs - variable presentation duration, ROUND 14"
126379,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 3, ROUND 14"
127351,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 14"
127351,"KEYPRESS: 2, OPTION: 2, ROUND 14"
127352,"HOLD ... 2 secs - fixed choice duration, ROUND 14"
129353,"HOLD ... 1 secs - fixed outcome duration, ROUND 14"
129353,"SHOW: Results - reward: 6, CHOICE: sure bet"
130355,"SHOW: RATING SELECTION, initial value: 0, ROUND 14"
132609," SLIDER increased, value: 1, key: 2, ROUND 14"
133059,"HOLD ... 0 secs - variable inter-trial delay, ROUND 14"
133059,"SUBMIT rating value: 1, key: 3, ROUND 14"
133071,"HOLD ... 2 secs - variable inter-trial delay, ROUND 15"
133071,"SHOW: inter-trial interval"
135071,"HOLD ... 6 secs - variable presentation duration, ROUND 15"
135071,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 1, ROUND 15"
136692,"KEYPRESS: 1, OPTION: 1, ROUND 15"
136693,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 15"
136693,"HOLD ... 2 secs - fixed choice duration, ROUND 15"
138697,"HOLD ... 1 secs - fixed outcome duration, ROUND 15"
138697,"SHOW: Results - reward: 3, CHOICE: sure bet"
139698,"SHOW: RATING SELECTION, initial value: 0, ROUND 15"
141463," SLIDER increased, value: 1, key: 2, ROUND 15"
142355,"HOLD ... 0 secs - variable inter-trial delay, ROUND 15"
142355,"SUBMIT rating value: 1, key: 3, ROUND 15"
142364,"HOLD ... 2 secs - variable inter-trial delay, ROUND 16"
142364,"SHOW: inter-trial interval"
144368,"HOLD ... 5 secs - variable presentation duration, ROUND 16"
144368,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 6 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 6, ROUND 16"
145533,"KEYPRESS: 1, OPTION: 1, ROUND 16"
145538,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 16"
145538,"HOLD ... 2 secs - fixed choice duration, ROUND 16"
147547,"HOLD ... 1 secs - fixed outcome duration, ROUND 16"
147547,"SHOW: Results - reward: 6, CHOICE: sure bet"
148553,"SHOW: RATING SELECTION, initial value: 0, ROUND 16"
149916,"HOLD ... 0 secs - variable inter-trial delay, ROUND 16"
149916,"SUBMIT rating value: 0, key: 3, ROUND 16"
149928,"HOLD ... 1 secs - variable inter-trial delay, ROUND 17"
149928,"SHOW: inter-trial interval"
150936,"HOLD ... 3 secs - variable presentation duration, ROUND 17"
150936,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 1, ROUND 17"
152034,"KEYPRESS: 1, OPTION: 1, ROUND 17"
152035,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 17"
152035,"HOLD ... 2 secs - fixed choice duration, ROUND 17"
154039,"HOLD ... 1 secs - fixed outcome duration, ROUND 17"
154039,"SHOW: Results - reward: 6, CHOICE: gamble"
155046,"CLEAR SCREEN , ROUND 17"
155057,"HOLD ... 4 secs - variable inter-trial delay, ROUND 18"
155057,"SHOW: inter-trial interval"
159066,"HOLD ... 7 secs - variable presentation duration, ROUND 18"
159066,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 2, ROUND 18"
160963,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 18"
160963,"HOLD ... 2 secs - fixed choice duration, ROUND 18"
160963,"KEYPRESS: 2, OPTION: 2, ROUND 18"
162968,"HOLD ... 1 secs - fixed outcome duration, ROUND 18"
162968,"SHOW: Results - reward: 3, CHOICE: sure bet"
163969,"CLEAR SCREEN , ROUND 18"
163981,"HOLD ... 2 secs - variable inter-trial delay, ROUND 19"
163981,"SHOW: inter-trial interval"
165983,"HOLD ... 5 secs - variable presentation duration, ROUND 19"
165983,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 6, ROUND 19"
167411,"KEYPRESS: 1, OPTION: 1, ROUND 19"
167412,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 19"
167412,"HOLD ... 2 secs - fixed choice duration, ROUND 19"
169417,"HOLD ... 1 secs - fixed outcome duration, ROUND 19"
169417,"SHOW: Results - reward: 5, CHOICE: gamble"
170418,"CLEAR SCREEN , ROUND 19"
170430,"HOLD ... 8 secs - variable inter-trial delay, ROUND 20"
170430,"SHOW: inter-trial interval"
178437,"HOLD ... 8 secs - variable presentation duration, ROUND 20"
178437,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 0, ROUND 20"
179272,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 20"
179272,"HOLD ... 2 secs - fixed choice duration, ROUND 20"
179272,"KEYPRESS: 1, OPTION: 1, ROUND 20"
181274,"HOLD ... 1 secs - fixed outcome duration, ROUND 20"
181274,"SHOW: Results - reward: 5, CHOICE: sure bet"
182277,"CLEAR SCREEN , ROUND 20"
182287,"HOLD ... 4 secs - variable inter-trial delay, ROUND 21"
182287,"SHOW: inter-trial interval"
186291,"HOLD ... 6 secs - variable presentation duration, ROUND 21"
186291,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 6, ROUND 21"
187415,"KEYPRESS: 2, OPTION: 2, ROUND 21"
187416,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 21"
187416,"HOLD ... 2 secs - fixed choice duration, ROUND 21"
189421,"HOLD ... 1 secs - fixed outcome duration, ROUND 21"
189421,"SHOW: Results - reward: 5, CHOICE: sure bet"
190422,"CLEAR SCREEN , ROUND 21"
190432,"HOLD ... 3 secs - variable inter-trial delay, ROUND 22"
190432,"SHOW: inter-trial interval"
193432,"HOLD ... 4 secs - variable presentation duration, ROUND 22"
193432,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 6, ROUND 22"
194419,"KEYPRESS: 2, OPTION: 2, ROUND 22"
194420,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 22"
194420,"HOLD ... 2 secs - fixed choice duration, ROUND 22"
196422,"HOLD ... 1 secs - fixed outcome duration, ROUND 22"
196422,"SHOW: Results - reward: 6, CHOICE: sure bet"
197428,"CLEAR SCREEN , ROUND 22"
197437,"HOLD ... 5 secs - variable inter-trial delay, ROUND 23"
197437,"SHOW: inter-trial interval"
202439,"HOLD ... 4 secs - variable presentation duration, ROUND 23"
202439,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 5, ROUND 23"
203907,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 23"
203907,"HOLD ... 2 secs - fixed choice duration, ROUND 23"
203907,"KEYPRESS: 2, OPTION: 2, ROUND 23"
205911,"HOLD ... 1 secs - fixed outcome duration, ROUND 23"
205911,"SHOW: Results - reward: 3, CHOICE: sure bet"
206914,"SHOW: RATING SELECTION, initial value: 0, ROUND 23"
208331,"HOLD ... 0 secs - variable inter-trial delay, ROUND 23"
208331,"SUBMIT rating value: 0, key: 3, ROUND 23"
208339,"HOLD ... 2 secs - variable inter-trial delay, ROUND 24"
208339,"SHOW: inter-trial interval"
210344,"HOLD ... 12 secs - variable presentation duration, ROUND 24"
210344,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 5, ROUND 24"
212530,"KEYPRESS: 1, OPTION: 1, ROUND 24"
212531,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 24"
212531,"HOLD ... 2 secs - fixed choice duration, ROUND 24"
214531,"HOLD ... 1 secs - fixed outcome duration, ROUND 24"
214531,"SHOW: Results - reward: 5, CHOICE: sure bet"
215537,"SHOW: RATING SELECTION, initial value: 0, ROUND 24"
218830," SLIDER increased, value: 1, key: 2, ROUND 24"
219611,"HOLD ... 0 secs - variable inter-trial delay, ROUND 24"
219611,"SUBMIT rating value: 1, key: 3, ROUND 24"
219618,"HOLD ... 5 secs - variable inter-trial delay, ROUND 25"
219618,"SHOW: inter-trial interval"
224625,"HOLD ... 8 secs - variable presentation duration, ROUND 25"
224625,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 1, ROUND 25"
226343,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 25"
226343,"KEYPRESS: 1, OPTION: 1, ROUND 25"
226344,"HOLD ... 2 secs - fixed choice duration, ROUND 25"
228346,"HOLD ... 1 secs - fixed outcome duration, ROUND 25"
228346,"SHOW: Results - reward: 3, CHOICE: sure bet"
229348,"CLEAR SCREEN , ROUND 25"
229356,"HOLD ... 4 secs - variable inter-trial delay, ROUND 26"
229356,"SHOW: inter-trial interval"
233357,"HOLD ... 3 secs - variable presentation duration, ROUND 26"
233357,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 1, ROUND 26"
235167,"KEYPRESS: 1, OPTION: 1, ROUND 26"
235168,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 26"
235168,"HOLD ... 2 secs - fixed choice duration, ROUND 26"
237172,"HOLD ... 1 secs - fixed outcome duration, ROUND 26"
237172,"SHOW: Results - reward: 3, CHOICE: sure bet"
238175,"SHOW: RATING SELECTION, initial value: 0, ROUND 26"
240543," SLIDER increased, value: 1, key: 2, ROUND 26"
241559,"HOLD ... 0 secs - variable inter-trial delay, ROUND 26"
241559,"SUBMIT rating value: 1, key: 3, ROUND 26"
241573,"HOLD ... 4 secs - variable inter-trial delay, ROUND 27"
241573,"SHOW: inter-trial interval"
245582,"HOLD ... 6 secs - variable presentation duration, ROUND 27"
245582,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 4, ROUND 27"
247043,"KEYPRESS: 2, OPTION: 2, ROUND 27"
247044,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 27"
247044,"HOLD ... 2 secs - fixed choice duration, ROUND 27"
249049,"HOLD ... 1 secs - fixed outcome duration, ROUND 27"
249049,"SHOW: Results - reward: 6, CHOICE: sure bet"
250051,"CLEAR SCREEN , ROUND 27"
250056,"HOLD ... 2 secs - variable inter-trial delay, ROUND 28"
250056,"SHOW: inter-trial interval"
252058,"HOLD ... 4 secs - variable presentation duration, ROUND 28"
252058,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 6, ROUND 28"
253142,"KEYPRESS: 1, OPTION: 1, ROUND 28"
253143,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 28"
253143,"HOLD ... 2 secs - fixed choice duration, ROUND 28"
255145,"HOLD ... 1 secs - fixed outcome duration, ROUND 28"
255145,"SHOW: Results - reward: 3, CHOICE: gamble"
256151,"CLEAR SCREEN , ROUND 28"
256160,"HOLD ... 5 secs - variable inter-trial delay, ROUND 29"
256160,"SHOW: inter-trial interval"
261163,"HOLD ... 6 secs - variable presentation duration, ROUND 29"
261163,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 2, ROUND 29"
262366,"KEYPRESS: 2, OPTION: 2, ROUND 29"
262367,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 29"
262367,"HOLD ... 2 secs - fixed choice duration, ROUND 29"
264373,"HOLD ... 1 secs - fixed outcome duration, ROUND 29"
264373,"SHOW: Results - reward: 4, CHOICE: gamble"
265376,"SHOW: RATING SELECTION, initial value: 0, ROUND 29"
266495,"HOLD ... 0 secs - variable inter-trial delay, ROUND 29"
266495,"SUBMIT rating value: 0, key: 3, ROUND 29"
266507,"HOLD ... 2 secs - variable inter-trial delay, ROUND 30"
266507,"SHOW: inter-trial interval"
268511,"HOLD ... 4 secs - variable presentation duration, ROUND 30"
268511,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 3, ROUND 30"
269887,"KEYPRESS: 2, OPTION: 2, ROUND 30"
269896,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 30"
269896,"HOLD ... 2 secs - fixed choice duration, ROUND 30"
271903,"HOLD ... 1 secs - fixed outcome duration, ROUND 30"
271903,"SHOW: Results - reward: 6, CHOICE: sure bet"
272905,"CLEAR SCREEN , ROUND 30"
272914,"HOLD ... 2 secs - variable inter-trial delay, ROUND 31"
272914,"SHOW: inter-trial interval"
274917,"HOLD ... 3 secs - variable presentation duration, ROUND 31"
274917,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 1 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 6, ROUND 31"
275779,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 31"
275779,"KEYPRESS: 1, OPTION: 1, ROUND 31"
275780,"HOLD ... 2 secs - fixed choice duration, ROUND 31"
277787,"HOLD ... 1 secs - fixed outcome duration, ROUND 31"
277787,"SHOW: Results - reward: 5, CHOICE: gamble"
278793,"CLEAR SCREEN , ROUND 31"
278799,"HOLD ... 2 secs - variable inter-trial delay, ROUND 32"
278799,"SHOW: inter-trial interval"
280803,"HOLD ... 6 secs - variable presentation duration, ROUND 32"
280803,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 0, ROUND 32"
282551,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 32"
282551,"HOLD ... 2 secs - fixed choice duration, ROUND 32"
282551,"KEYPRESS: 1, OPTION: 1, ROUND 32"
284554,"HOLD ... 1 secs - fixed outcome duration, ROUND 32"
284554,"SHOW: Results - reward: 1, CHOICE: sure bet"
285556,"CLEAR SCREEN , ROUND 32"
285576,"HOLD ... 4 secs - variable inter-trial delay, ROUND 33"
285576,"SHOW: inter-trial interval"
289576,"HOLD ... 6 secs - variable presentation duration, ROUND 33"
289576,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 5, ROUND 33"
290783,"KEYPRESS: 1, OPTION: 1, ROUND 33"
290784,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 33"
290784,"HOLD ... 2 secs - fixed choice duration, ROUND 33"
292787,"HOLD ... 1 secs - fixed outcome duration, ROUND 33"
292787,"SHOW: Results - reward: 5, CHOICE: gamble"
293789,"SHOW: RATING SELECTION, initial value: 0, ROUND 33"
296219," SLIDER increased, value: 1, key: 2, ROUND 33"
296939,"HOLD ... 0 secs - variable inter-trial delay, ROUND 33"
296939,"SUBMIT rating value: 1, key: 3, ROUND 33"
296946,"HOLD ... 5 secs - variable inter-trial delay, ROUND 34"
296946,"SHOW: inter-trial interval"
301947,"HOLD ... 6 secs - variable presentation duration, ROUND 34"
301947,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 2, ROUND 34"
303607,"KEYPRESS: 1, OPTION: 1, ROUND 34"
303608,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 34"
303608,"HOLD ... 2 secs - fixed choice duration, ROUND 34"
305610,"HOLD ... 1 secs - fixed outcome duration, ROUND 34"
305610,"SHOW: Results - reward: 5, CHOICE: sure bet"
306614,"SHOW: RATING SELECTION, initial value: 0, ROUND 34"
308743," SLIDER increased, value: 1, key: 2, ROUND 34"
309886,"HOLD ... 0 secs - variable inter-trial delay, ROUND 34"
309886,"SUBMIT rating value: 1, key: 3, ROUND 34"
309895,"HOLD ... 1 secs - variable inter-trial delay, ROUND 35"
309895,"SHOW: inter-trial interval"
310901,"HOLD ... 6 secs - variable presentation duration, ROUND 35"
310901,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 6 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 3, ROUND 35"
312807,"KEYPRESS: 1, OPTION: 1, ROUND 35"
312808,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 35"
312808,"HOLD ... 2 secs - fixed choice duration, ROUND 35"
314809,"HOLD ... 1 secs - fixed outcome duration, ROUND 35"
314809,"SHOW: Results - reward: 6, CHOICE: sure bet"
315810,"CLEAR SCREEN , ROUND 35"
315819,"HOLD ... 1 secs - variable inter-trial delay, ROUND 36"
315819,"SHOW: inter-trial interval"
316820,"HOLD ... 6 secs - variable presentation duration, ROUND 36"
316820,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 6, ROUND 36"
