"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
99789,"Game Start by TTL - leaving ready screen"
99789,"TR 1"
99790,"HOLD ... 4 secs ( for scanning )"
99790,"starting game"
103795,"HOLD ... 1 secs - variable presentation duration, ROUND 1"
103795,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 6 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 2, ROUND 1"
104797,"ANSWER TIMEOUT REACHED, TOO LATE"
104797,"HOLD ... 1 secs"
104797,"SHOW: LATE SCREEN"
105799,"SHOW: RATING SELECTION, initial value: 0, ROUND 1"
107306," SLIDER decreased, value: -1, key: 1, ROUND 1"
107670," SLIDER decreased, value: -2, key: 1, ROUND 1"
108046," SLIDER decreased, value: -3, key: 1, ROUND 1"
108610,"HOLD ... 0 secs - variable inter-trial delay, ROUND 1"
108610,"SUBMIT rating value: -3, key: 3, ROUND 1"
108612,"HOLD ... 2 secs - variable inter-trial delay, ROUND 2"
108612,"SHOW: inter-trial interval"
110617,"HOLD ... 6 secs - variable presentation duration, ROUND 2"
110617,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 2, ROUND 2"
111402,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 2"
111402,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
111402,"KEYPRESS: 2, OPTION: 2, ROUND 2"
113406,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
113406,"SHOW: Results - reward: 1, CHOICE: gamble"
114407,"CLEAR SCREEN , ROUND 2"
114413,"HOLD ... 5 secs - variable inter-trial delay, ROUND 3"
114413,"SHOW: inter-trial interval"
119414,"HOLD ... 2 secs - variable presentation duration, ROUND 3"
119414,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 6, ROUND 3"
120309,"KEYPRESS: 2, OPTION: 2, ROUND 3"
120310,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 3"
120310,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
122312,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
122312,"SHOW: Results - reward: 6, CHOICE: gamble"
123313,"SHOW: RATING SELECTION, initial value: 0, ROUND 3"
124785," SLIDER increased, value: 1, key: 2, ROUND 3"
125009," SLIDER increased, value: 2, key: 2, ROUND 3"
125393," SLIDER increased, value: 3, key: 2, ROUND 3"
125617," SLIDER increased, value: 4, key: 2, ROUND 3"
127197,"HOLD ... 0 secs - variable inter-trial delay, ROUND 3"
127197,"SUBMIT rating value: 4, key: 3, ROUND 3"
127200,"HOLD ... 2 secs - variable inter-trial delay, ROUND 4"
127200,"SHOW: inter-trial interval"
129201,"HOLD ... 8 secs - variable presentation duration, ROUND 4"
129201,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 5, ROUND 4"
130329,"KEYPRESS: 1, OPTION: 1, ROUND 4"
130330,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 4"
130330,"HOLD ... 2 secs - fixed choice duration, ROUND 4"
132331,"HOLD ... 1 secs - fixed outcome duration, ROUND 4"
132331,"SHOW: Results - reward: 5, CHOICE: gamble"
133332,"CLEAR SCREEN , ROUND 4"
133337,"HOLD ... 3 secs - variable inter-trial delay, ROUND 5"
133337,"SHOW: inter-trial interval"
136339,"HOLD ... 6 secs - variable presentation duration, ROUND 5"
136339,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 2, ROUND 5"
137377,"KEYPRESS: 2, OPTION: 2, ROUND 5"
137378,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 5"
137378,"HOLD ... 2 secs - fixed choice duration, ROUND 5"
139379,"HOLD ... 1 secs - fixed outcome duration, ROUND 5"
139379,"SHOW: Results - reward: 6, CHOICE: gamble"
140379,"SHOW: RATING SELECTION, initial value: 0, ROUND 5"
141673," SLIDER increased, value: 1, key: 2, ROUND 5"
141917," SLIDER increased, value: 2, key: 2, ROUND 5"
142158," SLIDER increased, value: 3, key: 2, ROUND 5"
142449," SLIDER increased, value: 4, key: 2, ROUND 5"
143241,"HOLD ... 0 secs - variable inter-trial delay, ROUND 5"
143241,"SUBMIT rating value: 4, key: 3, ROUND 5"
143244,"HOLD ... 6 secs - variable inter-trial delay, ROUND 6"
143244,"SHOW: inter-trial interval"
149246,"HOLD ... 6 secs - variable presentation duration, ROUND 6"
149246,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 0, ROUND 6"
150114,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 6"
150114,"HOLD ... 2 secs - fixed choice duration, ROUND 6"
150114,"KEYPRESS: 2, OPTION: 2, ROUND 6"
152119,"HOLD ... 1 secs - fixed outcome duration, ROUND 6"
152119,"SHOW: Results - reward: 3, CHOICE: gamble"
153120,"SHOW: RATING SELECTION, initial value: 0, ROUND 6"
154669," SLIDER increased, value: 1, key: 2, ROUND 6"
154986," SLIDER increased, value: 2, key: 2, ROUND 6"
155205," SLIDER increased, value: 3, key: 2, ROUND 6"
155418," SLIDER increased, value: 4, key: 2, ROUND 6"
156017,"HOLD ... 0 secs - variable inter-trial delay, ROUND 6"
156017,"SUBMIT rating value: 4, key: 3, ROUND 6"
156020,"HOLD ... 3 secs - variable inter-trial delay, ROUND 7"
156020,"SHOW: inter-trial interval"
159020,"HOLD ... 3 secs - variable presentation duration, ROUND 7"
159020,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 2 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 4, ROUND 7"
160078,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 7"
160078,"HOLD ... 2 secs - fixed choice duration, ROUND 7"
160078,"KEYPRESS: 2, OPTION: 2, ROUND 7"
162081,"HOLD ... 1 secs - fixed outcome duration, ROUND 7"
162081,"SHOW: Results - reward: 4, CHOICE: gamble"
163082,"CLEAR SCREEN , ROUND 7"
163087,"HOLD ... 5 secs - variable inter-trial delay, ROUND 8"
163087,"SHOW: inter-trial interval"
168088,"HOLD ... 8 secs - variable presentation duration, ROUND 8"
168088,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 6, ROUND 8"
169202,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 8"
169202,"HOLD ... 2 secs - fixed choice duration, ROUND 8"
169202,"KEYPRESS: 2, OPTION: 2, ROUND 8"
171203,"HOLD ... 1 secs - fixed outcome duration, ROUND 8"
171203,"SHOW: Results - reward: 4, CHOICE: gamble"
172204,"CLEAR SCREEN , ROUND 8"
172209,"HOLD ... 6 secs - variable inter-trial delay, ROUND 9"
172209,"SHOW: inter-trial interval"
178211,"HOLD ... 6 secs - variable presentation duration, ROUND 9"
