"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
10558,"Game Start by TTL - leaving ready screen"
10558,"HOLD ... 4 secs ( for scanning )"
10558,"TR 1"
10558,"starting game"
14564,"HOLD ... 3 secs - variable presentation duration, ROUND 1"
14564,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 6, ROUND 1"
17318,"KEYPRESS: 2, OPTION: 2, ROUND 1"
17319,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 1"
17319,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
19321,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
19321,"SHOW: Results - reward: 1, CHOICE: gamble"
20323,"CLEAR SCREEN , ROUND 1"
20330,"HOLD ... 7 secs - variable inter-trial delay, ROUND 2"
20330,"SHOW: inter-trial interval"
27331,"HOLD ... 5 secs - variable presentation duration, ROUND 2"
27331,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 2, ROUND 2"
29254,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 2"
29254,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
29254,"KEYPRESS: 2, OPTION: 2, ROUND 2"
31257,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
31257,"SHOW: Results - reward: 5, CHOICE: gamble"
32258,"SHOW: RATING SELECTION, initial value: 0, ROUND 2"
34814," SLIDER increased, value: 1, key: 2, ROUND 2"
35146," SLIDER increased, value: 2, key: 2, ROUND 2"
36242,"HOLD ... 0 secs - variable inter-trial delay, ROUND 2"
36242,"SUBMIT rating value: 2, key: 3, ROUND 2"
36245,"HOLD ... 3 secs - variable inter-trial delay, ROUND 3"
36245,"SHOW: inter-trial interval"
39246,"HOLD ... 7 secs - variable presentation duration, ROUND 3"
39246,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 1 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 6, ROUND 3"
42898,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 3"
42898,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
42898,"KEYPRESS: 1, OPTION: 1, ROUND 3"
44899,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
44899,"SHOW: Results - reward: 5, CHOICE: gamble"
45900,"CLEAR SCREEN , ROUND 3"
45905,"HOLD ... 4 secs - variable inter-trial delay, ROUND 4"
45905,"SHOW: inter-trial interval"
49907,"HOLD ... 2 secs - variable presentation duration, ROUND 4"
49907,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 2, ROUND 4"
51850,"KEYPRESS: 2, OPTION: 2, ROUND 4"
51851,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 4"
51851,"HOLD ... 2 secs - fixed choice duration, ROUND 4"
53852,"HOLD ... 1 secs - fixed outcome duration, ROUND 4"
53852,"SHOW: Results - reward: 4, CHOICE: sure bet"
54853,"SHOW: RATING SELECTION, initial value: 0, ROUND 4"
56690," SLIDER increased, value: 1, key: 2, ROUND 4"
57026," SLIDER increased, value: 2, key: 2, ROUND 4"
57626," SLIDER increased, value: 3, key: 2, ROUND 4"
58206,"HOLD ... 0 secs - variable inter-trial delay, ROUND 4"
58206,"SUBMIT rating value: 3, key: 3, ROUND 4"
58208,"HOLD ... 3 secs - variable inter-trial delay, ROUND 5"
58208,"SHOW: inter-trial interval"
61210,"HOLD ... 8 secs - variable presentation duration, ROUND 5"
61210,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 4, ROUND 5"
62850,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 5"
62850,"KEYPRESS: 1, OPTION: 1, ROUND 5"
62851,"HOLD ... 2 secs - fixed choice duration, ROUND 5"
64851,"HOLD ... 1 secs - fixed outcome duration, ROUND 5"
64851,"SHOW: Results - reward: 5, CHOICE: sure bet"
65852,"CLEAR SCREEN , ROUND 5"
65858,"HOLD ... 4 secs - variable inter-trial delay, ROUND 6"
65858,"SHOW: inter-trial interval"
69859,"HOLD ... 7 secs - variable presentation duration, ROUND 6"
69859,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 2, ROUND 6"
71326,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 6"
71326,"HOLD ... 2 secs - fixed choice duration, ROUND 6"
71326,"KEYPRESS: 2, OPTION: 2, ROUND 6"
73328,"HOLD ... 1 secs - fixed outcome duration, ROUND 6"
73328,"SHOW: Results - reward: 3, CHOICE: sure bet"
74330,"CLEAR SCREEN , ROUND 6"
74335,"HOLD ... 3 secs - variable inter-trial delay, ROUND 7"
74335,"SHOW: inter-trial interval"
77335,"HOLD ... 6 secs - variable presentation duration, ROUND 7"
77335,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 4, ROUND 7"
79029,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 7"
79029,"HOLD ... 2 secs - fixed choice duration, ROUND 7"
79029,"KEYPRESS: 2, OPTION: 2, ROUND 7"
81030,"HOLD ... 1 secs - fixed outcome duration, ROUND 7"
81030,"SHOW: Results - reward: 6, CHOICE: gamble"
82032,"SHOW: RATING SELECTION, initial value: 0, ROUND 7"
83557," SLIDER increased, value: 1, key: 2, ROUND 7"
83917," SLIDER increased, value: 2, key: 2, ROUND 7"
84233," SLIDER increased, value: 3, key: 2, ROUND 7"
85185,"HOLD ... 0 secs - variable inter-trial delay, ROUND 7"
