"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
66237,"Game Start by TTL - leaving ready screen"
66237,"HOLD ... 4 secs ( for scanning )"
66237,"TR 1"
66237,"starting game"
70243,"HOLD ... 3 secs - variable presentation duration, ROUND 1"
70243,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 1 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 6, ROUND 1"
73248,"ANSWER TIMEOUT REACHED, TOO LATE"
73248,"HOLD ... 1 secs"
73248,"SHOW: LATE SCREEN"
73365,"KEYPRESS: 1, DISABLED"
74249,"CLEAR SCREEN , ROUND 1"
74255,"HOLD ... 4 secs - variable inter-trial delay, ROUND 2"
74255,"SHOW: inter-trial interval"
78256,"HOLD ... 7 secs - variable presentation duration, ROUND 2"
78256,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 4, ROUND 2"
79977,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 2"
79977,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
79977,"KEYPRESS: 2, OPTION: 2, ROUND 2"
81979,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
81979,"SHOW: Results - reward: 4, CHOICE: gamble"
82980,"SHOW: RATING SELECTION, initial value: 0, ROUND 2"
91853," SLIDER increased, value: 1, key: 2, ROUND 2"
93445," SLIDER increased, value: 2, key: 2, ROUND 2"
96925,"HOLD ... 0 secs - variable inter-trial delay, ROUND 2"
96925,"SUBMIT rating value: 2, key: 3, ROUND 2"
96927,"HOLD ... 2 secs - variable inter-trial delay, ROUND 3"
96927,"SHOW: inter-trial interval"
98928,"HOLD ... 4 secs - variable presentation duration, ROUND 3"
98928,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 0, ROUND 3"
100805,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 3"
100805,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
100805,"KEYPRESS: 2, OPTION: 2, ROUND 3"
102806,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
102806,"SHOW: Results - reward: 4, CHOICE: sure bet"
103808,"SHOW: RATING SELECTION, initial value: 0, ROUND 3"
109829,"HOLD ... 0 secs - variable inter-trial delay, ROUND 3"
109829,"SUBMIT rating value: 0, key: 3, ROUND 3"
109831,"HOLD ... 3 secs - variable inter-trial delay, ROUND 4"
109831,"SHOW: inter-trial interval"
112831,"HOLD ... 7 secs - variable presentation duration, ROUND 4"
112831,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 2, ROUND 4"
115909,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 4"
115909,"HOLD ... 2 secs - fixed choice duration, ROUND 4"
115909,"KEYPRESS: 2, OPTION: 2, ROUND 4"
117913,"HOLD ... 1 secs - fixed outcome duration, ROUND 4"
117913,"SHOW: Results - reward: 2, CHOICE: gamble"
118913,"CLEAR SCREEN , ROUND 4"
118919,"HOLD ... 3 secs - variable inter-trial delay, ROUND 5"
118919,"SHOW: inter-trial interval"
121921,"HOLD ... 6 secs - variable presentation duration, ROUND 5"
121921,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 6 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 4, ROUND 5"
122241,"KEYPRESS: 3 (IGNORED) "
125061,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 5"
125061,"HOLD ... 2 secs - fixed choice duration, ROUND 5"
125061,"KEYPRESS: 1, OPTION: 1, ROUND 5"
127061,"HOLD ... 1 secs - fixed outcome duration, ROUND 5"
127061,"SHOW: Results - reward: 6, CHOICE: sure bet"
128062,"SHOW: RATING SELECTION, initial value: 0, ROUND 5"
130700," SLIDER increased, value: 1, key: 2, ROUND 5"
131168," SLIDER increased, value: 2, key: 2, ROUND 5"
131560," SLIDER increased, value: 3, key: 2, ROUND 5"
132432," SLIDER decreased, value: 2, key: 1, ROUND 5"
138624," SLIDER increased, value: 3, key: 2, ROUND 5"
141264,"HOLD ... 0 secs - variable inter-trial delay, ROUND 5"
141264,"SUBMIT rating value: 3, key: 3, ROUND 5"
141266,"HOLD ... 3 secs - variable inter-trial delay, ROUND 6"
141266,"SHOW: inter-trial interval"
144266,"HOLD ... 11 secs - variable presentation duration, ROUND 6"
144266,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 1 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 5, ROUND 6"
146628,"KEYPRESS: 1, OPTION: 1, ROUND 6"
146629,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 6"
146629,"HOLD ... 2 secs - fixed choice duration, ROUND 6"
148632,"HOLD ... 1 secs - fixed outcome duration, ROUND 6"
148632,"SHOW: Results - reward: 5, CHOICE: gamble"
149633,"CLEAR SCREEN , ROUND 6"
149639,"HOLD ... 2 secs - variable inter-trial delay, ROUND 7"
149639,"SHOW: inter-trial interval"
151356,"KEYPRESS: 3, DISABLED"
151640,"HOLD ... 7 secs - variable presentation duration, ROUND 7"
151640,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 2 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 1, ROUND 7"
155256,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 7"
155256,"KEYPRESS: 1, OPTION: 1, ROUND 7"
155257,"HOLD ... 2 secs - fixed choice duration, ROUND 7"
157258,"HOLD ... 1 secs - fixed outcome duration, ROUND 7"
157258,"SHOW: Results - reward: 2, CHOICE: sure bet"
158260,"CLEAR SCREEN , ROUND 7"
158266,"HOLD ... 5 secs - variable inter-trial delay, ROUND 8"
158266,"SHOW: inter-trial interval"
160568,"KEYPRESS: 3, DISABLED"
163267,"HOLD ... 4 secs - variable presentation duration, ROUND 8"
163267,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 3, ROUND 8"
166532,"KEYPRESS: 2, OPTION: 2, ROUND 8"
166533,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 8"
166533,"HOLD ... 2 secs - fixed choice duration, ROUND 8"
168534,"HOLD ... 1 secs - fixed outcome duration, ROUND 8"
168534,"SHOW: Results - reward: 4, CHOICE: sure bet"
169537,"SHOW: RATING SELECTION, initial value: 0, ROUND 8"
173552," SLIDER increased, value: 1, key: 2, ROUND 8"
174188," SLIDER increased, value: 2, key: 2, ROUND 8"
175544,"HOLD ... 0 secs - variable inter-trial delay, ROUND 8"
175544,"SUBMIT rating value: 2, key: 3, ROUND 8"
175547,"HOLD ... 1 secs - variable inter-trial delay, ROUND 9"
175547,"SHOW: inter-trial interval"
176548,"HOLD ... 7 secs - variable presentation duration, ROUND 9"
176548,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 1, ROUND 9"
179944,"KEYPRESS: 3 (IGNORED) "
181480,"KEYPRESS: 2, OPTION: 2, ROUND 9"
181481,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 9"
181481,"HOLD ... 2 secs - fixed choice duration, ROUND 9"
183485,"HOLD ... 1 secs - fixed outcome duration, ROUND 9"
183485,"SHOW: Results - reward: 1, CHOICE: gamble"
184486,"CLEAR SCREEN , ROUND 9"
184492,"HOLD ... 7 secs - variable inter-trial delay, ROUND 10"
184492,"SHOW: inter-trial interval"
188116,"KEYPRESS: 1, DISABLED"
190964,"KEYPRESS: 1, DISABLED"
191465,"KEYPRESS: 1, DISABLED"
191493,"HOLD ... 5 secs - variable presentation duration, ROUND 10"
191493,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 0, ROUND 10"
196196,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 10"
196196,"HOLD ... 2 secs - fixed choice duration, ROUND 10"
196196,"KEYPRESS: 1, OPTION: 1, ROUND 10"
198199,"HOLD ... 1 secs - fixed outcome duration, ROUND 10"
198199,"SHOW: Results - reward: 5, CHOICE: sure bet"
199200,"CLEAR SCREEN , ROUND 10"
199206,"HOLD ... 1 secs - variable inter-trial delay, ROUND 11"
199206,"SHOW: inter-trial interval"
200207,"HOLD ... 8 secs - variable presentation duration, ROUND 11"
200207,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 4, ROUND 11"
203436,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 11"
203436,"HOLD ... 2 secs - fixed choice duration, ROUND 11"
203436,"KEYPRESS: 2, OPTION: 2, ROUND 11"
205440,"HOLD ... 1 secs - fixed outcome duration, ROUND 11"
205440,"SHOW: Results - reward: 6, CHOICE: gamble"
206441,"CLEAR SCREEN , ROUND 11"
206447,"HOLD ... 2 secs - variable inter-trial delay, ROUND 12"
206447,"SHOW: inter-trial interval"
208448,"HOLD ... 3 secs - variable presentation duration, ROUND 12"
208448,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 6, ROUND 12"
211384,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 12"
211384,"HOLD ... 2 secs - fixed choice duration, ROUND 12"
211384,"KEYPRESS: 1, OPTION: 1, ROUND 12"
213386,"HOLD ... 1 secs - fixed outcome duration, ROUND 12"
213386,"SHOW: Results - reward: 4, CHOICE: sure bet"
214387,"SHOW: RATING SELECTION, initial value: 0, ROUND 12"
216660," SLIDER increased, value: 1, key: 2, ROUND 12"
217580," SLIDER increased, value: 2, key: 2, ROUND 12"
220368,"HOLD ... 0 secs - variable inter-trial delay, ROUND 12"
