"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
44640,"Game Start by TTL - leaving ready screen"
44640,"HOLD ... 4 secs ( for scanning )"
44640,"TR 1"
44640,"starting game"
48647,"HOLD ... 4 secs - variable presentation duration, ROUND 1"
48647,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 5, ROUND 1"
50127,"KEYPRESS: 1, OPTION: 1, ROUND 1"
50128,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 1"
50128,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
52132,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
52132,"SHOW: Results - reward: 4, CHOICE: gamble"
53133,"SHOW: RATING SELECTION, initial value: 0, ROUND 1"
55375," SLIDER decreased, value: -1, key: 1, ROUND 1"
55903," SLIDER decreased, value: -2, key: 1, ROUND 1"
56772," SLIDER decreased, value: -3, key: 1, ROUND 1"
61019,"HOLD ... 0 secs - variable inter-trial delay, ROUND 1"
61019,"SUBMIT rating value: -3, key: 3, ROUND 1"
61022,"HOLD ... 2 secs - variable inter-trial delay, ROUND 2"
61022,"SHOW: inter-trial interval"
63023,"HOLD ... 6 secs - variable presentation duration, ROUND 2"
63023,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 5, ROUND 2"
64351,"KEYPRESS: 2, OPTION: 2, ROUND 2"
64352,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 2"
64352,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
66355,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
66355,"SHOW: Results - reward: 6, CHOICE: gamble"
67357,"SHOW: RATING SELECTION, initial value: 0, ROUND 2"
68587," SLIDER increased, value: 1, key: 2, ROUND 2"
69031," SLIDER increased, value: 2, key: 2, ROUND 2"
70875,"HOLD ... 0 secs - variable inter-trial delay, ROUND 2"
70875,"SUBMIT rating value: 2, key: 3, ROUND 2"
70878,"HOLD ... 4 secs - variable inter-trial delay, ROUND 3"
