"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
107571,"Game Start by TTL - leaving ready screen"
107571,"TR 1"
107579,"HOLD ... 4 secs ( for scanning )"
107579,"starting game"
111591,"HOLD ... 3 secs - variable presentation duration, ROUND 1"
111591,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 3, ROUND 1"
114206,"KEYPRESS: 2, OPTION: 2, ROUND 1"
114207,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 1"
114207,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
116209,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
116209,"SHOW: Results - reward: 0, CHOICE: gamble"
117210,"CLEAR SCREEN , ROUND 1"
117216,"HOLD ... 4 secs - variable inter-trial delay, ROUND 2"
117216,"SHOW: inter-trial interval"
121217,"HOLD ... 12 secs - variable presentation duration, ROUND 2"
121217,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 2, ROUND 2"
123118,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 2"
123118,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
123118,"KEYPRESS: 1, OPTION: 1, ROUND 2"
125120,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
125120,"SHOW: Results - reward: 2, CHOICE: gamble"
126122,"SHOW: RATING SELECTION, initial value: 0, ROUND 2"
134910," SLIDER decreased, value: -1, key: 1, ROUND 2"
149298,"HOLD ... 0 secs - variable inter-trial delay, ROUND 2"
149298,"SUBMIT rating value: -1, key: 3, ROUND 2"
149301,"HOLD ... 1 secs - variable inter-trial delay, ROUND 3"
149301,"SHOW: inter-trial interval"
150301,"HOLD ... 9 secs - variable presentation duration, ROUND 3"
150301,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 5, ROUND 3"
154146,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 3"
154146,"KEYPRESS: 1, OPTION: 1, ROUND 3"
154147,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
156149,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
156149,"SHOW: Results - reward: 5, CHOICE: gamble"
157151,"CLEAR SCREEN , ROUND 3"
157156,"HOLD ... 7 secs - variable inter-trial delay, ROUND 4"
157156,"SHOW: inter-trial interval"
164157,"HOLD ... 5 secs - variable presentation duration, ROUND 4"
164157,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 2 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 3, ROUND 4"
166262,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 4"
166262,"HOLD ... 2 secs - fixed choice duration, ROUND 4"
166262,"KEYPRESS: 2, OPTION: 2, ROUND 4"
168266,"HOLD ... 1 secs - fixed outcome duration, ROUND 4"
168266,"SHOW: Results - reward: 6, CHOICE: gamble"
169267,"SHOW: RATING SELECTION, initial value: 0, ROUND 4"
170367," SLIDER increased, value: 1, key: 2, ROUND 4"
172002,"HOLD ... 0 secs - variable inter-trial delay, ROUND 4"
172002,"SUBMIT rating value: 1, key: 3, ROUND 4"
172005,"HOLD ... 2 secs - variable inter-trial delay, ROUND 5"
172005,"SHOW: inter-trial interval"
174006,"HOLD ... 7 secs - variable presentation duration, ROUND 5"
174006,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 6 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 0, ROUND 5"
176398,"KEYPRESS: 1, OPTION: 1, ROUND 5"
176399,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 5"
176399,"HOLD ... 2 secs - fixed choice duration, ROUND 5"
178399,"HOLD ... 1 secs - fixed outcome duration, ROUND 5"
178399,"SHOW: Results - reward: 6, CHOICE: sure bet"
179400,"CLEAR SCREEN , ROUND 5"
179405,"HOLD ... 2 secs - variable inter-trial delay, ROUND 6"
179405,"SHOW: inter-trial interval"
181407,"HOLD ... 6 secs - variable presentation duration, ROUND 6"
181407,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 0, ROUND 6"
183882,"KEYPRESS: 2, OPTION: 2, ROUND 6"
183883,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 6"
183883,"HOLD ... 2 secs - fixed choice duration, ROUND 6"
185885,"HOLD ... 1 secs - fixed outcome duration, ROUND 6"
185885,"SHOW: Results - reward: 6, CHOICE: sure bet"
186887,"CLEAR SCREEN , ROUND 6"
186892,"HOLD ... 1 secs - variable inter-trial delay, ROUND 7"
186892,"SHOW: inter-trial interval"
187894,"HOLD ... 4 secs - variable presentation duration, ROUND 7"
187894,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 0, ROUND 7"
189602,"KEYPRESS: 1, OPTION: 1, ROUND 7"
189603,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 7"
189603,"HOLD ... 2 secs - fixed choice duration, ROUND 7"
191605,"HOLD ... 1 secs - fixed outcome duration, ROUND 7"
191605,"SHOW: Results - reward: 6, CHOICE: gamble"
192606,"SHOW: RATING SELECTION, initial value: 0, ROUND 7"
193966," SLIDER increased, value: 1, key: 2, ROUND 7"
195114,"HOLD ... 0 secs - variable inter-trial delay, ROUND 7"
195114,"SUBMIT rating value: 1, key: 3, ROUND 7"
195117,"HOLD ... 6 secs - variable inter-trial delay, ROUND 8"
195117,"SHOW: inter-trial interval"
201119,"HOLD ... 9 secs - variable presentation duration, ROUND 8"
201119,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 6, ROUND 8"
202510,"KEYPRESS: 2, OPTION: 2, ROUND 8"
202511,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 8"
202511,"HOLD ... 2 secs - fixed choice duration, ROUND 8"
204513,"HOLD ... 1 secs - fixed outcome duration, ROUND 8"
204513,"SHOW: Results - reward: 3, CHOICE: gamble"
205514,"SHOW: RATING SELECTION, initial value: 0, ROUND 8"
206590," SLIDER increased, value: 1, key: 2, ROUND 8"
207922,"HOLD ... 0 secs - variable inter-trial delay, ROUND 8"
207922,"SUBMIT rating value: 1, key: 3, ROUND 8"
207925,"HOLD ... 6 secs - variable inter-trial delay, ROUND 9"
207925,"SHOW: inter-trial interval"
213927,"HOLD ... 6 secs - variable presentation duration, ROUND 9"
213927,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 1, ROUND 9"
216858,"KEYPRESS: 1, OPTION: 1, ROUND 9"
216859,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 9"
216859,"HOLD ... 2 secs - fixed choice duration, ROUND 9"
218861,"HOLD ... 1 secs - fixed outcome duration, ROUND 9"
218861,"SHOW: Results - reward: 5, CHOICE: sure bet"
219861,"CLEAR SCREEN , ROUND 9"
219867,"HOLD ... 4 secs - variable inter-trial delay, ROUND 10"
219867,"SHOW: inter-trial interval"
223868,"HOLD ... 7 secs - variable presentation duration, ROUND 10"
223868,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 3, ROUND 10"
225166,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 10"
225166,"HOLD ... 2 secs - fixed choice duration, ROUND 10"
225166,"KEYPRESS: 2, OPTION: 2, ROUND 10"
227166,"HOLD ... 1 secs - fixed outcome duration, ROUND 10"
227166,"SHOW: Results - reward: 1, CHOICE: gamble"
228168,"SHOW: RATING SELECTION, initial value: 0, ROUND 10"
229631," SLIDER increased, value: 1, key: 2, ROUND 10"
230795," SLIDER increased, value: 2, key: 2, ROUND 10"
231775,"HOLD ... 0 secs - variable inter-trial delay, ROUND 10"
231775,"SUBMIT rating value: 2, key: 3, ROUND 10"
231777,"HOLD ... 1 secs - variable inter-trial delay, ROUND 11"
231777,"SHOW: inter-trial interval"
232778,"HOLD ... 8 secs - variable presentation duration, ROUND 11"
232778,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 2, ROUND 11"
235351,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 11"
235351,"HOLD ... 2 secs - fixed choice duration, ROUND 11"
235351,"KEYPRESS: 2, OPTION: 2, ROUND 11"
237353,"HOLD ... 1 secs - fixed outcome duration, ROUND 11"
237353,"SHOW: Results - reward: 2, CHOICE: gamble"
238354,"CLEAR SCREEN , ROUND 11"
238361,"HOLD ... 5 secs - variable inter-trial delay, ROUND 12"
238361,"SHOW: inter-trial interval"
243362,"HOLD ... 2 secs - variable presentation duration, ROUND 12"
243362,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 3, ROUND 12"
244875,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 12"
244875,"HOLD ... 2 secs - fixed choice duration, ROUND 12"
244875,"KEYPRESS: 1, OPTION: 1, ROUND 12"
246877,"HOLD ... 1 secs - fixed outcome duration, ROUND 12"
246877,"SHOW: Results - reward: 3, CHOICE: gamble"
247877,"CLEAR SCREEN , ROUND 12"
247884,"HOLD ... 4 secs - variable inter-trial delay, ROUND 13"
247884,"SHOW: inter-trial interval"
251885,"HOLD ... 6 secs - variable presentation duration, ROUND 13"
251885,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 6, ROUND 13"
254515,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 13"
254515,"HOLD ... 2 secs - fixed choice duration, ROUND 13"
254515,"KEYPRESS: 1, OPTION: 1, ROUND 13"
256516,"HOLD ... 1 secs - fixed outcome duration, ROUND 13"
256516,"SHOW: Results - reward: 0, CHOICE: gamble"
257517,"CLEAR SCREEN , ROUND 13"
257523,"HOLD ... 4 secs - variable inter-trial delay, ROUND 14"
257523,"SHOW: inter-trial interval"
261523,"HOLD ... 5 secs - variable presentation duration, ROUND 14"
261523,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 5, ROUND 14"
262703,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 14"
262703,"HOLD ... 2 secs - fixed choice duration, ROUND 14"
262703,"KEYPRESS: 2, OPTION: 2, ROUND 14"
264706,"HOLD ... 1 secs - fixed outcome duration, ROUND 14"
