"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
20368,"Game Start by TTL - leaving ready screen"
20368,"TR 1"
20368,"starting game"
20369,"HOLD ... 4 secs ( for scanning )"
24375,"HOLD ... 4 secs - variable presentation duration, ROUND 1"
24375,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 3, ROUND 1"
27657,"KEYPRESS: 2, OPTION: 2, ROUND 1"
27658,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 1"
27658,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
29659,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
29659,"SHOW: Results - reward: 4, CHOICE: sure bet"
30660,"CLEAR SCREEN , ROUND 1"
30667,"HOLD ... 6 secs - variable inter-trial delay, ROUND 2"
30667,"SHOW: inter-trial interval"
36669,"HOLD ... 11 secs - variable presentation duration, ROUND 2"
36669,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 6, ROUND 2"
37601,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 2"
37601,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
37601,"KEYPRESS: 2, OPTION: 2, ROUND 2"
39603,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
39603,"SHOW: Results - reward: 3, CHOICE: sure bet"
40604,"CLEAR SCREEN , ROUND 2"
40610,"HOLD ... 3 secs - variable inter-trial delay, ROUND 3"
40610,"SHOW: inter-trial interval"
43611,"HOLD ... 6 secs - variable presentation duration, ROUND 3"
43611,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 2 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 3, ROUND 3"
46101,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 3"
46101,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
46101,"KEYPRESS: 2, OPTION: 2, ROUND 3"
48103,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
48103,"SHOW: Results - reward: 5, CHOICE: gamble"
49104,"CLEAR SCREEN , ROUND 3"
49110,"HOLD ... 4 secs - variable inter-trial delay, ROUND 4"
49110,"SHOW: inter-trial interval"
53110,"HOLD ... 2 secs - variable presentation duration, ROUND 4"
