"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
29333,"Game Start by TTL - leaving ready screen"
29333,"TR 1"
29334,"HOLD ... 4 secs ( for scanning )"
29334,"starting game"
33340,"HOLD ... 5 secs - variable presentation duration, ROUND 1"
33340,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 1, ROUND 1"
34436,"KEYPRESS: 2, OPTION: 2, ROUND 1"
34437,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 1"
34437,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
36438,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
36438,"SHOW: Results - reward: 4, CHOICE: sure bet"
37440,"CLEAR SCREEN , ROUND 1"
37446,"HOLD ... 1 secs - variable inter-trial delay, ROUND 2"
37446,"SHOW: inter-trial interval"
38447,"HOLD ... 4 secs - variable presentation duration, ROUND 2"
38447,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 5, ROUND 2"
39592,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 2"
39592,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
39592,"KEYPRESS: 2, OPTION: 2, ROUND 2"
41592,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
41592,"SHOW: Results - reward: 6, CHOICE: gamble"
42594,"CLEAR SCREEN , ROUND 2"
42600,"HOLD ... 2 secs - variable inter-trial delay, ROUND 3"
42600,"SHOW: inter-trial interval"
44601,"HOLD ... 2 secs - variable presentation duration, ROUND 3"
44601,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 2, ROUND 3"
45800,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 3"
45800,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
45800,"KEYPRESS: 1, OPTION: 1, ROUND 3"
47804,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
47804,"SHOW: Results - reward: 5, CHOICE: gamble"
48806,"CLEAR SCREEN , ROUND 3"
48811,"HOLD ... 3 secs - variable inter-trial delay, ROUND 4"
48811,"SHOW: inter-trial interval"
51812,"HOLD ... 5 secs - variable presentation duration, ROUND 4"
