"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
28029,"Game Start by TTL - leaving ready screen"
28029,"TR 1"
28030,"HOLD ... 4 secs ( for scanning )"
28030,"starting game"
32036,"HOLD ... 7 secs - variable presentation duration, ROUND 1"
32036,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 5, ROUND 1"
33422,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 1"
33422,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
33422,"KEYPRESS: 1, OPTION: 1, ROUND 1"
35425,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
35425,"SHOW: Results - reward: 5, CHOICE: sure bet"
36426,"CLEAR SCREEN , ROUND 1"
36432,"HOLD ... 4 secs - variable inter-trial delay, ROUND 2"
36432,"SHOW: inter-trial interval"
40433,"HOLD ... 8 secs - variable presentation duration, ROUND 2"
40433,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 4, ROUND 2"
41934,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 2"
41934,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
41934,"KEYPRESS: 1, OPTION: 1, ROUND 2"
43936,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
43936,"SHOW: Results - reward: 5, CHOICE: gamble"
44937,"CLEAR SCREEN , ROUND 2"
44943,"HOLD ... 6 secs - variable inter-trial delay, ROUND 3"
44943,"SHOW: inter-trial interval"
50944,"HOLD ... 5 secs - variable presentation duration, ROUND 3"
50944,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 4, ROUND 3"
51926,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 3"
51926,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
51926,"KEYPRESS: 2, OPTION: 2, ROUND 3"
53928,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
53928,"SHOW: Results - reward: 5, CHOICE: sure bet"
54929,"CLEAR SCREEN , ROUND 3"
54935,"HOLD ... 5 secs - variable inter-trial delay, ROUND 4"
54935,"SHOW: inter-trial interval"
59935,"HOLD ... 5 secs - variable presentation duration, ROUND 4"
59935,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 6 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 3, ROUND 4"
61467,"KEYPRESS: 2, OPTION: 2, ROUND 4"
61468,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 4"
61468,"HOLD ... 2 secs - fixed choice duration, ROUND 4"
63470,"HOLD ... 1 secs - fixed outcome duration, ROUND 4"
63470,"SHOW: Results - reward: 6, CHOICE: gamble"
64471,"CLEAR SCREEN , ROUND 4"
64476,"HOLD ... 7 secs - variable inter-trial delay, ROUND 5"
64476,"SHOW: inter-trial interval"
71477,"HOLD ... 5 secs - variable presentation duration, ROUND 5"
71477,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 5, ROUND 5"
72744,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 5"
72744,"HOLD ... 2 secs - fixed choice duration, ROUND 5"
72744,"KEYPRESS: 2, OPTION: 2, ROUND 5"
74747,"HOLD ... 1 secs - fixed outcome duration, ROUND 5"
74747,"SHOW: Results - reward: 5, CHOICE: sure bet"
75749,"SHOW: RATING SELECTION, initial value: 0, ROUND 5"
77444," SLIDER increased, value: 1, key: 2, ROUND 5"
77716," SLIDER increased, value: 2, key: 2, ROUND 5"
78423,"HOLD ... 0 secs - variable inter-trial delay, ROUND 5"
78423,"SUBMIT rating value: 2, key: 3, ROUND 5"
78426,"HOLD ... 2 secs - variable inter-trial delay, ROUND 6"
78426,"SHOW: inter-trial interval"
80427,"HOLD ... 8 secs - variable presentation duration, ROUND 6"
80427,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 1 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 5, ROUND 6"
81811,"KEYPRESS: 1, OPTION: 1, ROUND 6"
81812,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 6"
81812,"HOLD ... 2 secs - fixed choice duration, ROUND 6"
83814,"HOLD ... 1 secs - fixed outcome duration, ROUND 6"
83814,"SHOW: Results - reward: 5, CHOICE: gamble"
84815,"CLEAR SCREEN , ROUND 6"
84822,"HOLD ... 4 secs - variable inter-trial delay, ROUND 7"
84822,"SHOW: inter-trial interval"
88823,"HOLD ... 11 secs - variable presentation duration, ROUND 7"
88823,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 1, ROUND 7"
90268,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 7"
90268,"HOLD ... 2 secs - fixed choice duration, ROUND 7"
90268,"KEYPRESS: 1, OPTION: 1, ROUND 7"
92268,"HOLD ... 1 secs - fixed outcome duration, ROUND 7"
92268,"SHOW: Results - reward: 5, CHOICE: sure bet"
93269,"CLEAR SCREEN , ROUND 7"
93275,"HOLD ... 4 secs - variable inter-trial delay, ROUND 8"
93275,"SHOW: inter-trial interval"
97277,"HOLD ... 2 secs - variable presentation duration, ROUND 8"
97277,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 3, ROUND 8"
99063,"KEYPRESS: 2, OPTION: 2, ROUND 8"
99064,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 8"
99064,"HOLD ... 2 secs - fixed choice duration, ROUND 8"
101066,"HOLD ... 1 secs - fixed outcome duration, ROUND 8"
