"Time_ms","Description"
0,"KEYPRESS: n, leaving intro screen"
9766,"Game Start by TTL - leaving ready screen"
9766,"HOLD ... 4 secs ( for scanning )"
9766,"TR 1"
9766,"starting game"
13772,"HOLD ... 7 secs - variable presentation duration, ROUND 1"
13772,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 1 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 4, ROUND 1"
15465,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 1"
15465,"HOLD ... 2 secs - fixed choice duration, ROUND 1"
15465,"KEYPRESS: 1, OPTION: 1, ROUND 1"
17470,"HOLD ... 1 secs - fixed outcome duration, ROUND 1"
17470,"SHOW: Results - reward: 1, CHOICE: gamble"
18471,"SHOW: RATING SELECTION, initial value: 0, ROUND 1"
21117," SLIDER decreased, value: -1, key: 1, ROUND 1"
21684," SLIDER decreased, value: -2, key: 1, ROUND 1"
22344,"HOLD ... 0 secs - variable inter-trial delay, ROUND 1"
22344,"SUBMIT rating value: -2, key: 3, ROUND 1"
22348,"HOLD ... 2 secs - variable inter-trial delay, ROUND 2"
22348,"SHOW: inter-trial interval"
24352,"HOLD ... 9 secs - variable presentation duration, ROUND 2"
24352,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 2 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 5, ROUND 2"
25636,"KEYPRESS: 1, OPTION: 1, ROUND 2"
25637,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 2"
25637,"HOLD ... 2 secs - fixed choice duration, ROUND 2"
27641,"HOLD ... 1 secs - fixed outcome duration, ROUND 2"
27641,"SHOW: Results - reward: 0, CHOICE: gamble"
28642,"CLEAR SCREEN , ROUND 2"
28648,"HOLD ... 5 secs - variable inter-trial delay, ROUND 3"
28648,"SHOW: inter-trial interval"
33650,"HOLD ... 8 secs - variable presentation duration, ROUND 3"
33650,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 5, ROUND 3"
35336,"KEYPRESS: 1, OPTION: 1, ROUND 3"
35337,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 3"
35337,"HOLD ... 2 secs - fixed choice duration, ROUND 3"
37338,"HOLD ... 1 secs - fixed outcome duration, ROUND 3"
37338,"SHOW: Results - reward: 4, CHOICE: sure bet"
38339,"CLEAR SCREEN , ROUND 3"
38344,"HOLD ... 10 secs - variable inter-trial delay, ROUND 4"
38344,"SHOW: inter-trial interval"
48345,"HOLD ... 5 secs - variable presentation duration, ROUND 4"
48345,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 3, ROUND 4"
49717,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 4"
49717,"HOLD ... 2 secs - fixed choice duration, ROUND 4"
49717,"KEYPRESS: 2, OPTION: 2, ROUND 4"
51718,"HOLD ... 1 secs - fixed outcome duration, ROUND 4"
51718,"SHOW: Results - reward: 4, CHOICE: sure bet"
52718,"CLEAR SCREEN , ROUND 4"
52725,"HOLD ... 2 secs - variable inter-trial delay, ROUND 5"
52725,"SHOW: inter-trial interval"
54726,"HOLD ... 8 secs - variable presentation duration, ROUND 5"
54726,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 1 GAMBLE RIGHT BET: 5, ROUND 5"
56218,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 5"
56218,"HOLD ... 2 secs - fixed choice duration, ROUND 5"
56218,"KEYPRESS: 1, OPTION: 1, ROUND 5"
58220,"HOLD ... 1 secs - fixed outcome duration, ROUND 5"
58220,"SHOW: Results - reward: 5, CHOICE: sure bet"
59221,"CLEAR SCREEN , ROUND 5"
59227,"HOLD ... 7 secs - variable inter-trial delay, ROUND 6"
59227,"SHOW: inter-trial interval"
66228,"HOLD ... 5 secs - variable presentation duration, ROUND 6"
66228,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 6, ROUND 6"
67992,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 6"
67992,"HOLD ... 2 secs - fixed choice duration, ROUND 6"
67992,"KEYPRESS: 2, OPTION: 2, ROUND 6"
69994,"HOLD ... 1 secs - fixed outcome duration, ROUND 6"
69994,"SHOW: Results - reward: 5, CHOICE: sure bet"
70995,"SHOW: RATING SELECTION, initial value: 0, ROUND 6"
72660,"HOLD ... 0 secs - variable inter-trial delay, ROUND 6"
72660,"SUBMIT rating value: 0, key: 3, ROUND 6"
